Hawaii Ocean Time-series : 29-Jan-2024 23:39:31
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, nit, 
#, mmddyy, hhmmss, dbar, umol/kg, 
1860201323, 102006, 222142,   47.2,   0.08,
1860201322, 102006, 222012,   63.1,   0.08,
1860201321, 102006, 221824,  103.3,   0.07,
1860201320, 102006, 221643,  135.9,   0.52,
1860201319, 102006, 221428,  169.5,   0.81,
1870200324, 110806, 182810,    6.0,   0.02,
1870200424, 110806, 225024,   12.6,   0.07,
1870200423, 110806, 224554,   71.1,   0.09,
1870200422, 110806, 224504,   77.5,   0.09,
1870200421, 110806, 224329,  118.8,   0.36,
1870200420, 110806, 224143,  153.7,   0.81,
1870200419, 110806, 223956,  191.2,   1.72,
1880200324, 120906, 184339,    8.8,   0.05,
1880200424, 120906, 222724,   10.6,   0.04,
1880200423, 120906, 222354,   51.8,   0.04,
1880200422, 120906, 222204,   93.4,   0.04,
1880200421, 120906, 222044,  117.5,   0.38,
1880200420, 120906, 221854,  153.5,   2.27,
1890200424, 020607, 182621,    3.3,   0.06,
1890200524, 020607, 221419,    4.5,   0.01,
1890200523, 020607, 221154,   62.4,   0.01,
1890200521, 020607, 220834,  135.6,   1.20,
1890200520, 020607, 220649,  178.4,   3.06,
1900200424, 032007, 193101,    4.8,   0.13,
1900200524, 032007, 220821,    5.2,   0.09,
1900200523, 032007, 220636,   58.6,   0.10,
1900200522, 032007, 220454,  110.3,   0.87,
1900200521, 032007, 220305,  163.5,   2.99,
1910200424, 050407, 181555,    7.0,   0.07,
1910200521, 050407, 220954,  195.4,   2.65,
1920200324, 060907, 173626,    7.4,   0.09,
1920200424, 060907, 222904,    6.6,   0.05,
1920200423, 060907, 222504,   33.1,   0.06,
1920200422, 060907, 222156,   95.0,   0.04,
1920200421, 060907, 222014,  128.1,   0.12,
1920200420, 060907, 221824,  160.2,   0.08,
1930200124, 070707, 154039,    8.2,   0.08,
1930200123, 070707, 153734,   40.3,   0.10,
1930200122, 070707, 153540,   70.2,   0.11,
1930200121, 070707, 153414,   90.0,   0.09,
1930200120, 070707, 153214,  136.2,   0.81,
1930200119, 070707, 153024,  179.9,   1.60,
1930200224, 070707, 204232,    6.4,   0.06,
1940200324, 080307, 183348,    6.7,   0.08,
1940200424, 080307, 225817,    9.2,   0.00,
1940200423, 080307, 225403,   50.5,   0.01,
1940200422, 080307, 225152,   95.2,   0.05,
1940200421, 080307, 225033,  110.5,   0.01,
1940200420, 080307, 224913,  131.0,   0.28,
1940200419, 080307, 224722,  179.3,   5.32,
1950200421, 090207, 220922,  140.8,   0.96,
1950200420, 090207, 220724,  193.8,   2.55,
1960200420, 100207, 220834,  149.9,   0.31,
1970200424, 120207, 000627,    9.2,   0.08,
1970200423, 120207, 000402,   26.3,   0.08,
1970200422, 120207, 000212,   62.9,   0.14,
1970200421, 120107, 235942,  125.7,   1.11,
1970200420, 120107, 235802,  164.9,   2.67,
1980200424, 122007, 190605,    5.9,   0.05,
1980200524, 122007, 224032,   10.2,   0.08,
1990200324, 012908, 193114,    9.0,   0.01,
1990200424, 012908, 232242,   13.3,   0.14,
1990200423, 012908, 231913,   69.7,   0.16,
1990200422, 012908, 231553,  124.9,   1.26,
1990200421, 012908, 231332,  174.0,   2.79,
2000200324, 022308, 194442,    7.7,   0.04,
2000200424, 022308, 224322,   12.8,   0.11,
2000200423, 022308, 224104,   60.4,   0.08,
2000200422, 022308, 223751,  125.3,   0.78,
2000200421, 022308, 223525,  179.7,   2.65,
2010200324, 052708, 182707,    8.8,   0.04,
2010200424, 052708, 222105,    6.2,   0.07,
2010200421, 052708, 221421,  107.7,   0.15,
2010200420, 052708, 221229,  148.5,   0.21,
2020200324, 062508, 185520,    6.9,   0.05,
2020200424, 062508, 224903,    7.5,   0.06,
2020200423, 062508, 224253,   65.7,   0.09,
2020200422, 062508, 224133,   79.8,   0.12,
2020200421, 062508, 223953,  102.2,   0.11,
2020200420, 062508, 223745,  135.0,   0.47,
2020200419, 062508, 223503,  186.4,   4.16,
2030200424, 072608, 194423,   14.2,   0.09,
2030200524, 072608, 231931,   10.7,   0.09,
2030200520, 072608, 230954,  160.8,   0.46,
2030200519, 072608, 230717,  198.3,   1.89,
2040200324, 081608, 184145,    7.0,   0.02,
2040200424, 081608, 223109,    6.2,   0.04,
2040200423, 081608, 222543,   50.9,   0.08,
2040200422, 081608, 222403,   75.9,   0.08,
2040200421, 081608, 222139,  111.4,   0.06,
2040200420, 081608, 221929,  149.1,   0.58,
2050200324, 101008, 182854,    7.4,   0.06,
2050200424, 101008, 221054,   10.2,   0.08,
2050200423, 101008, 220755,   62.3,   0.08,
2050200422, 101008, 220624,   85.6,   0.07,
2050200421, 101008, 220423,  122.4,   0.45,
2050200420, 101008, 220248,  154.1,   1.37,
2050200419, 101008, 220119,  190.6,   2.30,
2060200424, 120108, 000755,   10.9,   0.01,
2060200423, 120108, 000305,   71.3,   0.00,
2060200422, 120108, 000135,  104.9,   0.62,
2060200421, 113008, 235925,  161.1,   2.50,
2080200324, 012009, 192440,   11.2,   0.03,
2080200424, 012009, 233024,   13.3,   0.03,
2080200423, 012009, 232615,   40.4,   0.06,
2080200422, 012009, 232354,   75.9,   0.07,
2080200421, 012009, 232059,  135.6,   0.45,
2080200420, 012009, 231839,  185.4,   2.19,
2090200324, 021709, 191500,    7.0,   0.02,
2090200424, 021809, 000028,    9.4,   0.01,
2090200423, 021709, 235603,   64.7,   0.03,
2090200422, 021709, 235358,  121.1,   0.68,
2090200421, 021709, 235133,  170.3,   2.49,
2100200324, 042809, 183424,    9.6,   0.05,
2100200424, 042809, 221917,    5.5,   0.04,
2100200423, 042809, 221653,   45.3,   0.01,
2100200422, 042809, 221437,   87.8,   0.01,
2100200421, 042809, 221218,  140.4,   0.29,
2100200420, 042809, 221017,  194.4,   3.09,
2110200324, 052709, 195341,    5.2,   0.03,
2110200424, 052709, 224930,    5.2,   0.06,
2110200423, 052709, 224815,   25.7,   0.03,
2110200422, 052709, 224630,   71.2,   0.07,
2110200421, 052709, 224437,  126.6,   0.12,
2110200420, 052709, 224230,  186.8,   1.09,
2120200424, 070309, 201840,    7.7,   0.07,
2120200524, 070409, 002346,    7.6,   0.06,
2120200523, 070409, 002001,   47.4,   0.06,
2120200522, 070409, 001807,   64.5,   0.01,
2120200521, 070409, 001545,  110.6,   0.04,
2120200520, 070409, 001326,  158.5,   0.52,
2130200324, 072509, 060249,    8.3,   0.03,
2130200424, 072509, 104527,    6.3,   0.03,
2130200423, 072509, 103933,   57.7,   0.05,
2130200422, 072509, 103713,   72.7,   0.03,
2130200421, 072509, 103348,  125.2,   0.20,
2130200420, 072509, 103037,  164.5,   1.24,
2140200324, 081809, 192757,    8.2,   0.06,
2140200422, 081809, 230457,   69.6,   0.05,
2140200421, 081809, 230227,  117.2,   0.04,
2140200420, 081809, 230027,  161.1,   0.64,
2150200424, 092409, 203938,    5.2,   0.02,
2150200524, 092409, 234043,   10.6,   0.01,
2150200523, 092409, 233907,   39.4,   0.00,
2150200522, 092409, 233737,   57.5,   0.00,
2150200521, 092409, 233542,   84.9,   0.00,
2150200520, 092409, 233352,  123.2,   1.33,
2150200519, 092409, 233209,  165.0,   2.55,
2160200324, 110309, 200458,    5.3,   0.00,
2160200424, 110309, 233219,    4.4,   0.03,
2160200423, 110309, 233059,   42.4,   0.05,
2160200422, 110309, 232944,   58.8,   0.07,
2160200421, 110309, 232820,   84.5,   0.07,
2160200420, 110309, 232654,  120.7,   0.39,
2160200419, 110309, 232509,  161.4,   2.46,
2160200418, 110309, 232329,  188.9,   3.68,
2170200424, 120909, 190700,    4.8,   0.07,
2170200524, 120909, 220804,    4.1,   0.02,
2170200523, 120909, 220639,   39.3,   0.01,
2170200522, 120909, 220514,   76.2,   0.04,
2170200521, 120909, 220414,   87.6,   0.01,
2170200520, 120909, 220203,  143.3,   0.37,
2190200124, 030910, 165512,    5.5,   0.03,
2190200123, 030910, 165256,   59.6,   0.06,
2190200122, 030910, 165114,   90.7,   0.08,
2190200121, 030910, 164944,  119.4,   0.50,
2190200120, 030910, 164815,  153.6,   1.15,
2190200224, 030910, 221052,    5.3,   0.04,
2190200522, 031010, 183350,    4.7,   0.05,
2190200521, 031010, 183252,   15.6,   0.04,
2190200519, 031010, 183121,   25.5,   0.05,
2190200518, 031010, 183016,   36.1,   0.04,
2190200517, 031010, 182852,   45.6,   0.04,
2190200516, 031010, 182739,   59.9,   0.05,
2190200515, 031010, 182621,   75.3,   0.06,
2190200512, 031010, 182306,  101.3,   0.04,
2190200509, 031010, 181952,  125.4,   1.00,
2190200507, 031010, 181706,  150.8,   1.55,
2190200505, 031010, 181441,  172.8,   2.26,
2200200324, 040610, 185341,    4.6,   0.03,
2200200424, 040610, 221815,    9.1,   0.05,
2200200423, 040610, 221649,   50.3,   0.05,
2200200422, 040610, 221510,  100.8,   0.07,
2200200421, 040610, 221356,  120.4,   0.05,
2200200420, 040610, 221255,  136.0,   0.17,
2200200419, 040610, 221110,  199.3,   1.35,
2200200722, 040710, 070439,    4.8,   0.03,
2200200721, 040710, 070335,   15.2,   0.02,
2200200719, 040710, 070126,   25.6,   0.00,
2200200718, 040710, 070224,   35.3,   0.03,
2200200717, 040710, 070027,   45.4,   0.00,
2200200716, 040710, 065917,   59.7,   0.01,
2200200715, 040710, 065754,   76.6,   0.01,
2200200712, 040710, 065459,   99.8,   0.06,
2200200709, 040710, 065201,  124.6,   0.42,
2200200707, 040710, 064950,  151.1,   0.96,
2200200705, 040710, 064745,  175.6,   1.43,
2210200424, 051810, 182856,    5.9,   0.04,
2210200524, 051810, 221810,    5.4,   0.00,
2210200523, 051810, 221655,   25.1,   0.05,
2210200522, 051810, 221540,   45.5,   0.03,
2210200521, 051810, 221414,   75.3,   0.05,
2210200520, 051810, 221246,  108.5,   0.02,
2210200519, 051810, 221143,  125.0,   0.13,
2210200518, 051810, 221038,  142.6,   0.01,
2210200517, 051810, 220843,  197.0,   1.08,
2210200822, 051910, 070624,    4.2,   0.03,
2210200821, 051910, 070324,   14.8,   0.02,
2210200819, 051910, 070204,   24.7,   0.02,
2210200818, 051910, 070104,   35.3,   0.02,
2210200817, 051910, 065955,   45.4,   0.03,
2210200816, 051910, 065844,   60.4,   0.02,
2210200815, 051910, 065735,   74.5,   0.04,
2210200812, 051910, 065419,  100.0,   0.23,
2210200809, 051910, 065109,  125.5,   0.26,
2210200807, 051910, 064855,  150.4,   0.30,
2210200805, 051910, 064640,  175.3,   0.77,
2220200424, 060810, 183112,    4.9,   0.03,
2220200524, 060810, 221011,    5.9,   0.02,
2220200523, 060810, 220811,   37.0,   0.02,
2220200522, 060810, 220641,   65.8,   0.02,
2220200521, 060810, 220541,   69.9,   0.03,
2220200520, 060810, 220406,  106.6,   0.03,
2220200519, 060810, 220256,  119.6,   0.26,
2220200822, 060910, 070850,    5.6,   0.04,
2220200821, 060910, 070739,   15.3,   0.04,
2220200819, 060910, 070619,   25.0,   0.02,
2220200818, 060910, 070509,   36.0,   0.03,
2220200817, 060910, 070404,   45.7,   0.03,
2220200816, 060910, 070244,   61.5,   0.03,
2220200815, 060910, 070134,   74.1,   0.03,
2220200812, 060910, 065805,   98.2,   0.05,
2220200809, 060910, 065424,  124.8,   0.90,
2220200807, 060910, 065150,  146.6,   0.83,
2220200805, 060910, 064845,  175.8,   2.13,
2230200424, 070810, 200014,    6.9,   0.04,
2230200524, 070810, 234249,   13.8,   0.01,
2230200523, 070810, 234055,   46.9,   0.03,
2230200522, 070810, 233955,   55.4,   0.02,
2230200521, 070810, 233845,   70.2,   0.03,
2230200520, 070810, 233646,  111.7,   0.23,
2230200519, 070810, 233422,  172.0,   2.57,
2230200822, 070910, 090108,    5.7,   0.03,
2230200821, 070910, 085753,   15.0,   0.04,
2230200819, 070910, 085554,   25.0,   0.05,
2230200818, 070910, 085410,   35.1,   0.06,
2230200817, 070910, 085208,   44.3,   0.04,
2230200816, 070910, 085018,   59.5,   0.04,
2230200815, 070910, 084749,   74.4,   0.04,
2230200812, 070910, 084244,   99.3,   0.06,
2230200809, 070910, 083705,  125.1,   0.77,
2230200807, 070910, 083344,  149.1,   1.52,
2230200805, 070910, 083048,  174.9,   1.59,
2240200424, 080710, 191622,    7.2,   0.04,
2240200524, 080710, 224521,   25.5,   0.08,
2240200523, 080710, 224301,   66.4,   0.09,
2240200522, 080710, 224100,  107.6,   0.07,
2240200521, 080710, 223901,  140.6,   0.10,
2240200520, 080710, 223715,  160.3,   0.51,
2240200519, 080710, 223525,  190.5,   0.94,
2240200822, 080810, 072006,    5.7,   0.01,
2240200821, 080810, 071614,   15.2,   0.01,
2240200819, 080810, 071448,   25.3,   0.02,
2240200818, 080810, 071343,   35.6,   0.03,
2240200817, 080810, 071241,   45.2,   0.02,
2240200816, 080810, 071104,   60.6,   0.03,
2240200815, 080810, 070934,   75.5,   0.03,
2240200812, 080810, 070533,  100.2,   0.03,
2240200809, 080810, 070141,  125.2,   0.31,
2240200807, 080810, 065858,  150.3,   0.06,
2240200805, 080810, 065628,  175.1,   0.44,
2250200524, 090410, 014635,   25.3,   0.04,
2250200523, 090410, 014317,   80.7,   0.02,
2250200522, 090410, 014034,   96.1,   0.03,
2250200521, 090410, 013802,  144.6,   0.51,
2250200520, 090410, 013602,  171.1,   0.97,
2250200822, 090410, 103953,    5.4,   0.05,
2250200821, 090410, 103619,   14.9,   0.05,
2250200819, 090410, 103418,   25.6,   0.03,
2250200818, 090410, 103203,   35.2,   0.03,
2250200817, 090410, 103034,   45.5,   0.04,
2250200816, 090410, 102853,   60.2,   0.03,
2250200815, 090410, 102658,   76.0,   0.02,
2250200812, 090410, 102148,  100.5,   0.03,
2250200809, 090410, 101653,  125.5,   0.31,
2250200807, 090410, 101333,  150.2,   0.75,
2250200805, 090410, 100958,  175.4,   1.03,
2260200424, 100310, 183947,    7.6,   0.02,
2260200524, 100310, 221450,   75.0,   0.01,
2260200523, 100310, 221343,   80.6,   0.01,
2260200522, 100310, 221219,   95.0,   0.02,
2260200521, 100310, 220947,  134.1,   0.20,
2260200520, 100310, 220712,  184.3,   1.37,
2260200823, 100410, 071552,    7.5,   0.04,
2260200822, 100410, 071357,   16.1,   0.03,
2260200819, 100410, 071201,   26.0,   0.04,
2260200818, 100410, 071041,   35.0,   0.03,
2260200817, 100410, 070911,   45.9,   0.04,
2260200816, 100410, 070736,   61.1,   0.04,
2260200815, 100410, 070552,   75.3,   0.04,
2260200812, 100410, 070147,  100.6,   0.09,
2260200809, 100410, 065726,  125.5,   0.39,
2260200807, 100410, 065407,  150.4,   0.86,
2260200805, 100410, 065056,  174.9,   1.12,
2260200804, 100410, 064906,  199.8,   1.46,
2270200122, 112110, 063606,    5.2,   0.02,
2270200121, 112110, 063513,   15.0,   0.02,
2270200119, 112110, 063357,   24.8,   0.03,
2270200118, 112110, 063253,   35.5,   0.03,
2270200117, 112110, 063159,   44.9,   0.04,
2270200116, 112110, 063053,   59.3,   0.04,
2270200115, 112110, 062950,   74.8,   0.04,
2270200112, 112110, 062657,  100.4,   0.26,
2270200109, 112110, 062351,  124.7,   0.57,
2270200107, 112110, 062142,  150.0,   1.05,
2270200105, 112110, 061939,  174.7,   1.47,
2270200924, 112210, 082032,    4.9,   0.03,
2270200923, 112210, 081815,   54.9,   0.03,
2270200922, 112210, 081606,  104.0,   0.05,
2270200921, 112210, 081453,  133.0,   0.68,
2270200920, 112210, 081312,  174.2,   1.22,
2270200919, 112210, 081155,  194.3,   1.43,
2270201024, 112210, 133911,    5.1,   0.02,
2280200324, 010911, 213104,    4.1,   0.08,
2290200324, 012811, 181704,    7.6,   0.05,
2290200424, 012811, 221811,   97.0,   0.06,
2290200423, 012811, 221656,  109.4,   0.29,
2290200422, 012811, 221538,  131.1,   1.18,
2290200421, 012811, 221339,  189.8,   3.58,
2290200722, 012911, 070207,    2.4,   0.04,
2290200721, 012911, 065958,   15.2,   0.06,
2290200719, 012911, 065817,   24.8,   0.06,
2290200718, 012911, 065652,   34.4,   0.05,
2290200717, 012911, 065538,   44.9,   0.05,
2290200716, 012911, 065407,   60.5,   0.04,
2290200715, 012911, 065243,   74.6,   0.02,
2290200712, 012911, 064847,  101.4,   0.38,
2290200709, 012911, 064512,  125.4,   0.98,
2290200707, 012911, 064228,  150.3,   2.10,
2290200705, 012911, 064007,  176.1,   2.83,
2300200324, 022811, 182502,    6.8,   0.02,
2300200424, 022811, 223419,   38.1,   0.01,
2300200423, 022811, 223033,  101.5,   0.21,
2300200422, 022811, 222717,  159.2,   1.85,
2300200421, 022811, 222507,  190.4,   2.96,
2300200722, 030111, 070431,    7.8,   0.02,
2300200721, 030111, 070211,   14.9,   0.01,
2300200719, 030111, 070031,   26.1,   0.02,
2300200718, 030111, 065906,   34.6,   0.01,
2300200717, 030111, 065737,   45.0,   0.03,
2300200716, 030111, 065547,   60.0,   0.01,
2300200715, 030111, 065357,   75.4,   0.01,
2300200712, 030111, 064936,  100.5,   0.10,
2300200709, 030111, 064446,  126.1,   1.19,
2300200707, 030111, 064107,  150.8,   1.31,
2300200705, 030111, 063741,  174.8,   1.88,
2310200324, 041111, 231815,    8.1,   0.02,
2310200424, 041211, 025951,    6.9,   0.00,
2310200423, 041211, 025656,   42.6,   0.01,
2310200422, 041211, 025441,   82.5,   0.00,
2310200421, 041211, 025221,  140.8,   0.41,
2310200420, 041211, 025102,  156.0,   0.70,
2310200419, 041211, 024927,  186.0,   1.28,
2310200622, 041211, 091442,    6.8,   0.03,
2310200621, 041211, 091318,   14.9,   0.04,
2310200619, 041211, 091152,   25.4,   0.04,
2310200618, 041211, 091032,   35.1,   0.04,
2310200617, 041211, 090912,   44.8,   0.05,
2310200616, 041211, 090742,   61.0,   0.04,
2310200615, 041211, 090537,   75.5,   0.04,
2310200612, 041211, 090057,  101.1,   0.04,
2310200609, 041211, 085642,  125.2,   0.04,
2310200607, 041211, 085332,  150.9,   0.19,
2310200605, 041211, 084942,  175.7,   1.07,
2320200324, 050911, 193915,    4.7,   0.02,
2320200424, 050911, 223204,   44.7,   0.01,
2320200423, 050911, 223053,   81.0,   0.02,
2320200422, 050911, 222905,  148.1,   1.00,
2320200421, 050911, 222741,  191.4,   2.56,
2320200722, 051011, 073142,    5.6,   0.02,
2320200721, 051011, 073032,   15.5,   0.01,
2320200719, 051011, 072917,   26.3,   0.01,
2320200718, 051011, 072813,   33.9,   0.02,
2320200717, 051011, 072717,   44.6,   0.00,
2320200716, 051011, 072612,   60.6,   0.00,
2320200715, 051011, 072507,   75.3,   0.01,
2320200712, 051011, 072202,  100.4,   0.01,
2320200709, 051011, 071907,  125.8,   0.02,
2320200707, 051011, 071657,  150.2,   0.12,
2320200705, 051011, 071447,  174.9,   1.11,
2330200624, 072011, 020616,    4.7,   0.01,
2330200623, 072011, 020200,   67.0,   0.00,
2330200622, 072011, 020010,   77.6,   0.00,
2330200621, 072011, 015755,   96.5,   0.00,
2330200620, 072011, 015546,  124.9,   0.24,
2330200619, 072011, 015335,  145.6,   0.28,
2330200618, 072011, 015035,  194.0,   1.61,
2330200923, 072011, 105026,    6.1,   0.03,
2330200922, 072011, 104907,   14.2,   0.02,
2330200919, 072011, 104721,   24.7,   0.03,
2330200918, 072011, 104602,   34.1,   0.03,
2330200917, 072011, 104441,   44.5,   0.02,
2330200916, 072011, 104257,   59.5,   0.02,
2330200915, 072011, 104116,   74.8,   0.02,
2330200912, 072011, 103716,   99.8,   0.03,
2330200909, 072011, 103316,  124.5,   0.04,
2330200907, 072011, 103036,  149.3,   0.26,
2330200905, 072011, 102742,  174.9,   1.11,
2330200904, 072011, 102546,  199.5,   2.55,
2340200423, 083111, 011915,    5.7,   0.04,
2340200422, 083111, 011710,   15.2,   0.05,
2340200419, 083111, 011525,   24.6,   0.04,
2340200418, 083111, 011415,   34.6,   0.04,
2340200417, 083111, 011311,   44.6,   0.04,
2340200416, 083111, 011141,   60.0,   0.04,
2340200415, 083111, 011010,   74.9,   0.04,
2340200412, 083111, 010625,   99.8,   0.15,
2340200409, 083111, 010301,  124.7,   0.45,
2340200407, 083111, 010025,  149.4,   1.39,
2340200405, 083111, 005730,  173.7,   2.40,
2340201424, 090111, 071148,    5.9,   0.01,
2340201423, 090111, 070908,   46.6,   0.02,
2340201422, 090111, 070728,   78.4,   0.02,
2340201421, 090111, 070643,   83.6,   0.03,
2340201420, 090111, 070518,  111.6,   0.04,
2340201419, 090111, 070423,  119.7,   0.03,
2340201524, 090111, 140034,    6.2,   0.01,
2350200222, 092711, 010815,    5.8,   0.03,
2350200221, 092711, 010559,   16.2,   0.03,
2350200219, 092711, 010414,   25.8,   0.03,
2350200218, 092711, 010244,   36.0,   0.03,
2350200217, 092711, 010109,   45.6,   0.03,
2350200216, 092711, 005914,   60.8,   0.03,
2350200215, 092711, 005709,   76.1,   0.03,
2350200212, 092711, 005240,  100.7,   0.04,
2350200209, 092711, 004759,  125.6,   0.17,
2350200207, 092711, 004417,  150.4,   0.94,
2350200205, 092711, 004107,  176.6,   2.01,
2350200924, 092711, 222807,    5.9,   0.03,
2350200923, 092711, 222531,   30.8,   0.04,
2350200922, 092711, 222335,   50.7,   0.05,
2350200921, 092711, 222114,   80.7,   0.03,
2350200920, 092711, 221924,  100.1,   0.02,
2350200919, 092711, 221633,  149.1,   0.81,
2350201024, 092811, 040058,    5.3,   0.01,
