Hawaii Ocean Time-series : 26-Jun-2024 04:20:14
https://hahana.soest.hawaii.edu/hot/hot-dogs/cextraction.html

crn, julian, press, temp, 
#, day, dbar, ITS-90, 
  8,  301,  130.0, 20.5394,
  8,  301,  132.0, 20.4781,
  8,  301,  134.0, 20.3404,
  8,  301,  136.0, 20.2593,
  8,  301,  138.0, 20.1590,
  8,  301,  140.0, 20.0679,
  8,  301,  142.0, 19.9364,
  8,  301,  144.0, 19.8428,
  8,  301,  146.0, 19.7546,
  8,  301,  148.0, 19.5855,
  8,  301,  150.0, 19.4666,
  8,  301,  152.0, 19.3189,
  8,  301,  154.0, 19.2041,
  8,  301,  156.0, 19.0695,
  8,  301,  158.0, 18.9757,
  8,  301,  160.0, 18.8449,
  8,  301,  162.0, 18.6949,
  8,  301,  164.0, 18.5547,
  8,  301,  166.0, 18.3900,
  8,  301,  168.0, 18.2849,
  8,  301,  170.0, 18.1842,
  8,  301,  172.0, 18.0648,
  8,  301,  174.0, 17.8971,
  8,  301,  176.0, 17.6409,
  8,  301,  178.0, 17.6264,
  8,  301,  180.0, 17.4718,
  8,  301,  182.0, 17.3444,
  8,  301,  184.0, 17.2375,
  8,  301,  186.0, 17.1658,
  8,  301,  188.0, 17.0964,
  8,  301,  190.0, 17.0128,
  8,  301,  192.0, 16.9169,
  8,  301,  194.0, 16.8110,
  8,  301,  196.0, 16.7147,
  8,  301,  198.0, 16.5973,
  8,  301,  200.0, 16.5923,
  9,  327,    0.0, 26.2495,
  9,  327,    2.0, 26.2335,
  9,  327,    4.0, 26.2256,
  9,  327,    6.0, 26.2190,
  9,  327,    8.0, 26.2125,
  9,  327,   10.0, 26.1998,
  9,  327,   12.0, 26.1897,
  9,  327,   14.0, 26.1688,
  9,  327,   16.0, 26.1605,
  9,  327,   18.0, 26.1533,
  9,  327,   20.0, 26.1485,
  9,  327,   22.0, 26.1448,
  9,  327,   24.0, 26.1435,
  9,  327,   26.0, 26.1426,
  9,  327,   28.0, 26.1382,
  9,  327,   30.0, 26.1311,
  9,  327,   32.0, 26.1274,
  9,  327,   34.0, 26.1241,
  9,  327,   36.0, 26.1227,
  9,  327,   38.0, 26.1201,
  9,  327,   40.0, 26.1136,
  9,  327,   42.0, 26.1035,
  9,  327,   44.0, 26.0860,
  9,  327,   46.0, 26.0490,
  9,  327,   48.0, 25.9916,
  9,  327,   50.0, 25.8953,
  9,  327,   52.0, 25.7850,
  9,  327,   54.0, 25.6604,
  9,  327,   56.0, 25.5361,
  9,  327,   58.0, 25.4046,
  9,  327,   60.0, 25.3057,
  9,  327,   62.0, 25.2209,
  9,  327,   64.0, 25.1325,
  9,  327,   66.0, 25.0215,
  9,  327,   68.0, 24.9623,
  9,  327,   70.0, 24.8412,
  9,  327,   72.0, 24.6879,
  9,  327,   74.0, 24.5328,
  9,  327,   76.0, 24.4355,
  9,  327,   78.0, 24.3258,
  9,  327,   80.0, 24.1769,
  9,  327,   82.0, 24.0295,
  9,  327,   84.0, 23.9499,
  9,  327,   86.0, 23.8779,
  9,  327,   88.0, 23.8024,
  9,  327,   90.0, 23.6622,
  9,  327,   92.0, 23.5208,
  9,  327,   94.0, 23.4079,
  9,  327,   96.0, 23.3223,
  9,  327,   98.0, 23.2571,
  9,  327,  100.0, 23.1691,
  9,  327,  102.0, 23.0935,
  9,  327,  104.0, 23.0075,
  9,  327,  106.0, 22.9589,
  9,  327,  108.0, 22.8796,
  9,  327,  110.0, 22.8023,
  9,  327,  112.0, 22.7413,
  9,  327,  114.0, 22.6842,
  9,  327,  116.0, 22.5610,
  9,  327,  118.0, 22.4603,
  9,  327,  120.0, 22.3848,
  9,  327,  122.0, 22.3070,
  9,  327,  124.0, 22.2184,
  9,  327,  126.0, 22.1069,
  9,  327,  128.0, 22.0242,
  9,  327,  130.0, 21.9381,
  9,  327,  132.0, 21.8881,
  9,  327,  134.0, 21.8037,
  9,  327,  136.0, 21.7516,
  9,  327,  138.0, 21.6877,
  9,  327,  140.0, 21.5899,
  9,  327,  142.0, 21.4847,
  9,  327,  144.0, 21.3902,
  9,  327,  146.0, 21.3067,
  9,  327,  148.0, 21.2313,
  9,  327,  150.0, 21.1469,
  9,  327,  152.0, 21.0535,
  9,  327,  154.0, 20.9648,
  9,  327,  156.0, 20.8724,
  9,  327,  158.0, 20.7879,
  9,  327,  160.0, 20.7118,
  9,  327,  162.0, 20.6253,
  9,  327,  164.0, 20.4640,
  9,  327,  166.0, 20.3016,
  9,  327,  168.0, 20.2153,
  9,  327,  170.0, 20.1463,
  9,  327,  172.0, 20.0421,
  9,  327,  174.0, 19.9525,
  9,  327,  176.0, 19.8007,
  9,  327,  178.0, 19.6875,
  9,  327,  180.0, 19.6075,
  9,  327,  182.0, 19.4691,
  9,  327,  184.0, 19.3289,
  9,  327,  186.0, 19.1976,
  9,  327,  188.0, 19.0483,
  9,  327,  190.0, 18.9215,
  9,  327,  192.0, 18.8079,
  9,  327,  194.0, 18.7212,
  9,  327,  196.0, 18.4700,
  9,  327,  198.0, 18.3695,
  9,  327,  200.0, 18.2246,
 10,  356,    0.0, 26.3832,
 10,  356,    2.0, 26.3708,
 10,  356,    4.0, 26.3728,
 10,  356,    6.0, 26.3722,
 10,  356,    8.0, 26.3669,
 10,  356,   10.0, 26.3613,
 10,  356,   12.0, 26.3549,
 10,  356,   14.0, 26.3514,
 10,  356,   16.0, 26.3487,
 10,  356,   18.0, 26.3478,
 10,  356,   20.0, 26.3467,
 10,  356,   22.0, 26.3459,
 10,  356,   24.0, 26.3449,
 10,  356,   26.0, 26.3437,
 10,  356,   28.0, 26.3435,
 10,  356,   30.0, 26.3431,
 10,  356,   32.0, 26.3423,
 10,  356,   34.0, 26.3413,
 10,  356,   36.0, 26.3402,
 10,  356,   38.0, 26.3388,
 10,  356,   40.0, 26.3382,
 10,  356,   42.0, 26.3374,
 10,  356,   44.0, 26.3367,
 10,  356,   46.0, 26.3363,
 10,  356,   48.0, 26.3359,
 10,  356,   50.0, 26.3340,
 10,  356,   52.0, 26.3338,
 10,  356,   54.0, 26.3332,
 10,  356,   56.0, 26.3318,
 10,  356,   58.0, 26.3310,
 10,  356,   60.0, 26.3295,
 10,  356,   62.0, 26.3013,
 10,  356,   64.0, 26.2505,
 10,  356,   66.0, 26.2161,
 10,  356,   68.0, 26.1684,
 10,  356,   70.0, 26.1190,
 10,  356,   72.0, 26.0854,
 10,  356,   74.0, 26.0436,
 10,  356,   76.0, 25.9785,
 10,  356,   78.0, 25.8434,
 10,  356,   80.0, 25.6877,
 10,  356,   82.0, 25.5315,
 10,  356,   84.0, 25.3287,
 10,  356,   86.0, 25.1891,
 10,  356,   88.0, 25.0551,
 10,  356,   90.0, 24.9140,
 10,  356,   92.0, 24.7790,
 10,  356,   94.0, 24.5618,
 10,  356,   96.0, 24.3716,
 10,  356,   98.0, 24.2105,
 10,  356,  100.0, 24.0894,
 10,  356,  102.0, 23.9099,
 10,  356,  104.0, 23.7584,
 10,  356,  106.0, 23.6423,
 10,  356,  108.0, 23.5538,
 10,  356,  110.0, 23.4772,
 10,  356,  112.0, 23.3948,
 10,  356,  114.0, 23.2550,
 10,  356,  116.0, 23.1172,
 10,  356,  118.0, 22.9419,
 10,  356,  120.0, 22.7859,
 10,  356,  122.0, 22.6471,
 10,  356,  124.0, 22.4255,
 10,  356,  126.0, 22.2227,
 10,  356,  128.0, 22.0588,
 10,  356,  130.0, 21.9473,
 10,  356,  132.0, 21.8357,
 10,  356,  134.0, 21.6895,
 10,  356,  136.0, 21.5663,
 10,  356,  138.0, 21.4595,
 10,  356,  140.0, 21.2576,
 10,  356,  142.0, 21.0593,
 10,  356,  144.0, 20.8963,
 10,  356,  146.0, 20.7117,
 10,  356,  148.0, 20.4695,
 10,  356,  150.0, 20.2609,
 10,  356,  152.0, 20.1053,
 10,  356,  154.0, 19.9157,
 10,  356,  156.0, 19.7489,
 10,  356,  158.0, 19.6137,
 10,  356,  160.0, 19.4777,
 10,  356,  162.0, 19.3602,
 10,  356,  164.0, 19.2580,
 10,  356,  166.0, 19.2064,
 10,  356,  168.0, 19.1239,
 10,  356,  170.0, 19.0630,
 10,  356,  172.0, 18.9954,
 10,  356,  174.0, 18.9110,
 10,  356,  176.0, 18.7629,
 10,  356,  178.0, 18.6257,
 10,  356,  180.0, 18.4658,
 10,  356,  182.0, 18.3303,
 10,  356,  184.0, 18.2132,
 10,  356,  186.0, 18.1280,
 10,  356,  188.0, 18.0462,
 10,  356,  190.0, 17.9334,
 10,  356,  192.0, 17.8143,
 10,  356,  194.0, 17.6579,
 10,  356,  196.0, 17.5277,
 10,  356,  198.0, 17.4081,
 10,  356,  200.0, 17.2926,
 11,  382,    0.0, 26.2564,
 11,  382,    2.0, 26.2463,
 11,  382,    4.0, 26.2281,
 11,  382,    6.0, 26.2143,
 11,  382,    8.0, 26.2024,
 11,  382,   10.0, 26.1927,
 11,  382,   12.0, 26.1834,
 11,  382,   14.0, 26.1776,
 11,  382,   16.0, 26.1722,
 11,  382,   18.0, 26.1706,
 11,  382,   20.0, 26.1703,
 11,  382,   22.0, 26.1671,
 11,  382,   24.0, 26.1595,
 11,  382,   26.0, 26.1530,
 11,  382,   28.0, 26.1421,
 11,  382,   30.0, 26.1352,
 11,  382,   32.0, 26.1290,
 11,  382,   34.0, 26.1017,
 11,  382,   36.0, 26.0661,
 11,  382,   38.0, 26.0235,
 11,  382,   40.0, 25.9797,
 11,  382,   42.0, 25.9296,
 11,  382,   44.0, 25.8480,
 11,  382,   46.0, 25.6688,
 11,  382,   48.0, 25.5490,
 11,  382,   50.0, 25.4131,
 11,  382,   52.0, 25.2732,
 11,  382,   54.0, 25.0999,
 11,  382,   56.0, 24.9284,
 11,  382,   58.0, 24.7350,
 11,  382,   60.0, 24.4996,
 11,  382,   62.0, 24.1758,
 11,  382,   64.0, 24.0076,
 11,  382,   66.0, 23.7767,
 11,  382,   68.0, 23.6237,
 11,  382,   70.0, 23.4852,
 11,  382,   72.0, 23.3351,
 11,  382,   74.0, 23.2290,
 11,  382,   76.0, 23.1441,
 11,  382,   78.0, 23.0478,
 11,  382,   80.0, 22.9686,
 11,  382,   82.0, 22.8905,
 11,  382,   84.0, 22.7707,
 11,  382,   86.0, 22.6862,
 11,  382,   88.0, 22.6038,
 11,  382,   90.0, 22.5345,
 11,  382,   92.0, 22.4295,
 11,  382,   94.0, 22.3708,
 11,  382,   96.0, 22.3179,
 11,  382,   98.0, 22.2689,
 11,  382,  100.0, 22.2039,
 11,  382,  102.0, 22.1394,
 11,  382,  104.0, 22.0883,
 11,  382,  106.0, 22.0425,
 11,  382,  108.0, 21.9984,
 11,  382,  110.0, 21.9602,
 11,  382,  112.0, 21.9179,
 11,  382,  114.0, 21.8828,
 11,  382,  116.0, 21.8526,
 11,  382,  118.0, 21.8185,
 11,  382,  120.0, 21.7863,
 11,  382,  122.0, 21.7607,
 11,  382,  124.0, 21.7368,
 11,  382,  126.0, 21.7138,
 11,  382,  128.0, 21.6866,
 11,  382,  130.0, 21.6566,
 11,  382,  132.0, 21.6254,
 11,  382,  134.0, 21.6008,
 11,  382,  136.0, 21.5817,
 11,  382,  138.0, 21.5561,
 11,  382,  140.0, 21.5222,
 11,  382,  142.0, 21.4930,
 11,  382,  144.0, 21.4706,
 11,  382,  146.0, 21.4431,
 11,  382,  148.0, 21.4068,
 11,  382,  150.0, 21.3737,
 11,  382,  152.0, 21.3295,
 11,  382,  154.0, 21.2789,
 11,  382,  156.0, 21.2265,
 11,  382,  158.0, 21.1756,
 11,  382,  160.0, 21.1007,
 11,  382,  162.0, 21.0369,
 11,  382,  164.0, 20.9658,
 11,  382,  166.0, 20.8926,
 11,  382,  168.0, 20.8058,
 11,  382,  170.0, 20.7156,
 11,  382,  172.0, 20.6282,
 11,  382,  174.0, 20.5161,
 11,  382,  176.0, 20.3706,
 11,  382,  178.0, 20.2023,
 11,  382,  180.0, 20.0139,
 11,  382,  182.0, 19.8824,
 11,  382,  184.0, 19.7160,
 11,  382,  186.0, 19.5282,
 11,  382,  188.0, 19.3930,
 11,  382,  190.0, 19.2252,
 11,  382,  192.0, 19.1199,
 11,  382,  194.0, 18.9658,
 11,  382,  196.0, 18.8111,
 11,  382,  198.0, 18.6124,
 11,  382,  200.0, 18.4610,
 12,  422,    0.0, 25.2843,
 12,  422,    2.0, 25.2319,
 12,  422,    4.0, 25.1945,
 12,  422,    6.0, 25.1824,
 12,  422,    8.0, 25.1490,
 12,  422,   10.0, 25.1242,
 12,  422,   12.0, 25.1102,
 12,  422,   14.0, 25.1005,
 12,  422,   16.0, 25.0969,
 12,  422,   18.0, 25.0948,
 12,  422,   20.0, 25.0924,
 12,  422,   22.0, 25.0922,
 12,  422,   24.0, 25.0917,
 12,  422,   26.0, 25.0900,
 12,  422,   28.0, 25.0892,
 12,  422,   30.0, 25.0883,
 12,  422,   32.0, 25.0882,
 12,  422,   34.0, 25.0875,
 12,  422,   36.0, 25.0865,
 12,  422,   38.0, 25.0865,
 12,  422,   40.0, 25.0846,
 12,  422,   42.0, 25.0838,
 12,  422,   44.0, 25.0834,
 12,  422,   46.0, 25.0828,
 12,  422,   48.0, 25.0825,
 12,  422,   50.0, 25.0812,
 12,  422,   52.0, 25.0804,
 12,  422,   54.0, 25.0802,
 12,  422,   56.0, 25.0800,
 12,  422,   58.0, 25.0785,
 12,  422,   60.0, 25.0761,
 12,  422,   62.0, 25.0742,
 12,  422,   64.0, 25.0714,
 12,  422,   66.0, 25.0615,
 12,  422,   68.0, 25.0405,
 12,  422,   70.0, 24.9662,
 12,  422,   72.0, 24.8876,
 12,  422,   74.0, 24.8250,
 12,  422,   76.0, 24.7359,
 12,  422,   78.0, 24.6099,
 12,  422,   80.0, 24.5061,
 12,  422,   82.0, 24.4339,
 12,  422,   84.0, 24.2832,
 12,  422,   86.0, 24.0355,
 12,  422,   88.0, 23.8031,
 12,  422,   90.0, 23.6730,
 12,  422,   92.0, 23.5478,
 12,  422,   94.0, 23.3868,
 12,  422,   96.0, 23.2444,
 12,  422,   98.0, 23.1293,
 12,  422,  100.0, 23.0482,
 12,  422,  102.0, 22.9165,
 12,  422,  104.0, 22.8020,
 12,  422,  106.0, 22.7059,
 12,  422,  108.0, 22.6125,
 12,  422,  110.0, 22.5294,
 12,  422,  112.0, 22.4246,
 12,  422,  114.0, 22.2896,
 12,  422,  116.0, 22.2076,
 12,  422,  118.0, 22.1400,
 12,  422,  120.0, 22.0746,
 12,  422,  122.0, 22.0048,
 12,  422,  124.0, 21.9088,
 12,  422,  126.0, 21.8316,
 12,  422,  128.0, 21.7599,
 12,  422,  130.0, 21.6696,
 12,  422,  132.0, 21.5913,
 12,  422,  134.0, 21.4924,
 12,  422,  136.0, 21.3970,
 12,  422,  138.0, 21.3034,
 12,  422,  140.0, 21.2034,
 12,  422,  142.0, 21.1315,
 12,  422,  144.0, 21.0505,
 12,  422,  146.0, 20.9434,
 12,  422,  148.0, 20.8561,
 12,  422,  150.0, 20.7981,
 12,  422,  152.0, 20.7225,
 12,  422,  154.0, 20.6098,
 12,  422,  156.0, 20.5204,
 12,  422,  158.0, 20.4150,
 12,  422,  160.0, 20.2898,
 12,  422,  162.0, 20.2149,
 12,  422,  164.0, 20.1042,
 12,  422,  166.0, 20.0187,
 12,  422,  168.0, 19.9367,
 12,  422,  170.0, 19.8292,
 12,  422,  172.0, 19.7085,
 12,  422,  174.0, 19.6239,
 12,  422,  176.0, 19.5659,
 12,  422,  178.0, 19.4806,
 12,  422,  180.0, 19.3615,
 12,  422,  182.0, 19.2617,
 12,  422,  184.0, 19.1803,
 12,  422,  186.0, 19.0970,
 12,  422,  188.0, 19.0256,
 12,  422,  190.0, 18.9144,
 12,  422,  192.0, 18.7931,
 12,  422,  194.0, 18.6989,
 12,  422,  196.0, 18.6278,
 12,  422,  198.0, 18.5480,
 12,  422,  200.0, 18.4409,
 13,  461,    0.0, 23.9784,
 13,  461,    2.0, 23.9760,
 13,  461,    4.0, 23.9728,
 13,  461,    6.0, 23.9730,
 13,  461,    8.0, 23.9719,
 13,  461,   10.0, 23.9720,
 13,  461,   12.0, 23.9706,
 13,  461,   14.0, 23.9714,
 13,  461,   16.0, 23.9719,
 13,  461,   18.0, 23.9716,
 13,  461,   20.0, 23.9707,
 13,  461,   22.0, 23.9700,
 13,  461,   24.0, 23.9699,
 13,  461,   26.0, 23.9687,
 13,  461,   28.0, 23.9653,
 13,  461,   30.0, 23.9610,
 13,  461,   32.0, 23.9583,
 13,  461,   34.0, 23.9573,
 13,  461,   36.0, 23.9561,
 13,  461,   38.0, 23.9544,
 13,  461,   40.0, 23.9535,
 13,  461,   42.0, 23.9533,
 13,  461,   44.0, 23.9525,
 13,  461,   46.0, 23.9513,
 13,  461,   48.0, 23.9499,
 13,  461,   50.0, 23.9477,
 13,  461,   52.0, 23.9467,
 13,  461,   54.0, 23.9450,
 13,  461,   56.0, 23.9404,
 13,  461,   58.0, 23.9380,
 13,  461,   60.0, 23.9329,
 13,  461,   62.0, 23.9288,
 13,  461,   64.0, 23.9254,
 13,  461,   66.0, 23.9204,
 13,  461,   68.0, 23.9150,
 13,  461,   70.0, 23.9084,
 13,  461,   72.0, 23.9024,
 13,  461,   74.0, 23.8975,
 13,  461,   76.0, 23.8891,
 13,  461,   78.0, 23.8635,
 13,  461,   80.0, 23.8209,
 13,  461,   82.0, 23.7809,
 13,  461,   84.0, 23.7269,
 13,  461,   86.0, 23.6681,
 13,  461,   88.0, 23.6044,
 13,  461,   90.0, 23.5344,
 13,  461,   92.0, 23.4472,
 13,  461,   94.0, 23.3497,
 13,  461,   96.0, 23.2367,
 13,  461,   98.0, 23.1367,
 13,  461,  100.0, 23.0361,
 13,  461,  102.0, 22.8939,
 13,  461,  104.0, 22.7392,
 13,  461,  106.0, 22.6220,
 13,  461,  108.0, 22.4937,
 13,  461,  110.0, 22.3780,
 13,  461,  112.0, 22.2955,
 13,  461,  114.0, 22.2245,
 13,  461,  116.0, 22.1494,
 13,  461,  118.0, 22.0782,
 13,  461,  120.0, 21.9723,
 13,  461,  122.0, 21.8929,
 13,  461,  124.0, 21.8030,
 13,  461,  126.0, 21.7037,
 13,  461,  128.0, 21.6189,
 13,  461,  130.0, 21.5523,
 13,  461,  132.0, 21.5012,
 13,  461,  134.0, 21.4643,
 13,  461,  136.0, 21.4145,
 13,  461,  138.0, 21.3680,
 13,  461,  140.0, 21.3287,
 13,  461,  142.0, 21.2899,
 13,  461,  144.0, 21.2467,
 13,  461,  146.0, 21.2100,
 13,  461,  148.0, 21.1743,
 13,  461,  150.0, 21.1349,
 13,  461,  152.0, 21.1012,
 13,  461,  154.0, 21.0613,
 13,  461,  156.0, 21.0318,
 13,  461,  158.0, 21.0049,
 13,  461,  160.0, 20.9779,
 13,  461,  162.0, 20.9539,
 13,  461,  164.0, 20.9217,
 13,  461,  166.0, 20.8868,
 13,  461,  168.0, 20.8496,
 13,  461,  170.0, 20.8150,
 13,  461,  172.0, 20.7734,
 13,  461,  174.0, 20.7347,
 13,  461,  176.0, 20.6953,
 13,  461,  178.0, 20.6552,
 13,  461,  180.0, 20.5859,
 13,  461,  182.0, 20.5484,
 13,  461,  184.0, 20.4954,
 13,  461,  186.0, 20.4505,
 13,  461,  188.0, 20.4049,
 13,  461,  190.0, 20.3285,
 13,  461,  192.0, 20.2651,
 13,  461,  194.0, 20.1981,
 13,  461,  196.0, 20.1280,
 13,  461,  198.0, 20.0498,
 13,  461,  200.0, 19.9631,
 14,  502,    0.0, 24.0212,
 14,  502,    2.0, 24.0361,
 14,  502,    4.0, 24.0297,
 14,  502,    6.0, 24.0112,
 14,  502,    8.0, 23.9955,
 14,  502,   10.0, 23.9784,
 14,  502,   12.0, 23.9665,
 14,  502,   14.0, 23.9529,
 14,  502,   16.0, 23.9414,
 14,  502,   18.0, 23.9285,
 14,  502,   20.0, 23.9071,
 14,  502,   22.0, 23.8940,
 14,  502,   24.0, 23.8860,
 14,  502,   26.0, 23.8843,
 14,  502,   28.0, 23.8684,
 14,  502,   30.0, 23.8595,
 14,  502,   32.0, 23.8540,
 14,  502,   34.0, 23.8517,
 14,  502,   36.0, 23.8431,
 14,  502,   38.0, 23.8295,
 14,  502,   40.0, 23.8139,
 14,  502,   42.0, 23.7880,
 14,  502,   44.0, 23.7662,
 14,  502,   46.0, 23.7370,
 14,  502,   48.0, 23.7120,
 14,  502,   50.0, 23.6968,
 14,  502,   52.0, 23.6737,
 14,  502,   54.0, 23.6530,
 14,  502,   56.0, 23.6386,
 14,  502,   58.0, 23.6223,
 14,  502,   60.0, 23.6005,
 14,  502,   62.0, 23.5730,
 14,  502,   64.0, 23.5088,
 14,  502,   66.0, 23.5027,
 14,  502,   68.0, 23.4767,
 14,  502,   70.0, 23.4441,
 14,  502,   72.0, 23.4209,
 14,  502,   74.0, 23.4013,
 14,  502,   76.0, 23.3771,
 14,  502,   78.0, 23.3535,
 14,  502,   80.0, 23.3250,
 14,  502,   82.0, 23.2882,
 14,  502,   84.0, 23.2510,
 14,  502,   86.0, 23.2045,
 14,  502,   88.0, 23.1649,
 14,  502,   90.0, 23.1263,
 14,  502,   92.0, 23.0739,
 14,  502,   94.0, 23.0062,
 14,  502,   96.0, 22.9443,
 14,  502,   98.0, 22.8991,
 14,  502,  100.0, 22.8451,
 14,  502,  102.0, 22.7977,
 14,  502,  104.0, 22.7333,
 14,  502,  106.0, 22.6617,
 14,  502,  108.0, 22.5833,
 14,  502,  110.0, 22.5054,
 14,  502,  112.0, 22.4096,
 14,  502,  114.0, 22.3122,
 14,  502,  116.0, 22.2106,
 14,  502,  118.0, 22.1090,
 14,  502,  120.0, 22.0079,
 14,  502,  122.0, 21.9095,
 14,  502,  124.0, 21.8234,
 14,  502,  126.0, 21.7011,
 14,  502,  128.0, 21.6004,
 14,  502,  130.0, 21.4667,
 14,  502,  132.0, 21.3573,
 14,  502,  134.0, 21.2494,
 14,  502,  136.0, 21.1150,
 14,  502,  138.0, 21.0373,
 14,  502,  140.0, 20.9016,
 14,  502,  142.0, 20.7850,
 14,  502,  144.0, 20.6680,
 14,  502,  146.0, 20.5695,
 14,  502,  148.0, 20.4661,
 14,  502,  150.0, 20.3503,
 14,  502,  152.0, 20.2602,
 14,  502,  154.0, 20.1332,
 14,  502,  156.0, 19.9990,
 14,  502,  158.0, 19.8584,
 14,  502,  160.0, 19.7347,
 14,  502,  162.0, 19.6604,
 14,  502,  164.0, 19.5341,
 14,  502,  166.0, 19.4320,
 14,  502,  168.0, 19.3328,
 14,  502,  170.0, 19.1999,
 14,  502,  172.0, 19.0232,
 14,  502,  174.0, 18.8932,
 14,  502,  176.0, 18.7892,
 14,  502,  178.0, 18.6892,
 14,  502,  180.0, 18.5589,
 14,  502,  182.0, 18.4292,
 14,  502,  184.0, 18.3069,
 14,  502,  186.0, 18.1859,
 14,  502,  188.0, 18.0346,
 14,  502,  190.0, 17.9175,
 14,  502,  192.0, 17.8127,
 14,  502,  194.0, 17.7071,
 14,  502,  196.0, 17.5999,
 14,  502,  198.0, 17.4457,
 14,  502,  200.0, 17.2914,
 15,  534,    0.0, 23.3579,
 15,  534,    2.0, 23.2652,
 15,  534,    4.0, 23.2642,
 15,  534,    6.0, 23.2516,
 15,  534,    8.0, 23.2430,
 15,  534,   10.0, 23.2377,
 15,  534,   12.0, 23.2291,
 15,  534,   14.0, 23.2235,
 15,  534,   16.0, 23.2203,
 15,  534,   18.0, 23.2177,
 15,  534,   20.0, 23.2148,
 15,  534,   22.0, 23.2107,
 15,  534,   24.0, 23.2098,
 15,  534,   26.0, 23.2105,
 15,  534,   28.0, 23.2092,
 15,  534,   30.0, 23.1991,
 15,  534,   32.0, 23.1938,
 15,  534,   34.0, 23.1896,
 15,  534,   36.0, 23.1870,
 15,  534,   38.0, 23.1828,
 15,  534,   40.0, 23.1807,
 15,  534,   42.0, 23.1781,
 15,  534,   44.0, 23.1707,
 15,  534,   46.0, 23.1690,
 15,  534,   48.0, 23.1683,
 15,  534,   50.0, 23.1649,
 15,  534,   52.0, 23.1606,
 15,  534,   54.0, 23.1586,
 15,  534,   56.0, 23.1563,
 15,  534,   58.0, 23.1536,
 15,  534,   60.0, 23.1500,
 15,  534,   62.0, 23.1461,
 15,  534,   64.0, 23.1392,
 15,  534,   66.0, 23.1372,
 15,  534,   68.0, 23.1345,
 15,  534,   70.0, 23.1301,
 15,  534,   72.0, 23.1234,
 15,  534,   74.0, 23.1129,
 15,  534,   76.0, 23.0962,
 15,  534,   78.0, 23.0796,
 15,  534,   80.0, 23.0667,
 15,  534,   82.0, 23.0620,
 15,  534,   84.0, 23.0562,
 15,  534,   86.0, 23.0529,
 15,  534,   88.0, 23.0501,
 15,  534,   90.0, 23.0448,
 15,  534,   92.0, 23.0364,
 15,  534,   94.0, 23.0233,
 15,  534,   96.0, 23.0058,
 15,  534,   98.0, 22.9890,
 15,  534,  100.0, 22.9713,
 15,  534,  102.0, 22.9605,
 15,  534,  104.0, 22.9430,
 15,  534,  106.0, 22.9116,
 15,  534,  108.0, 22.8820,
 15,  534,  110.0, 22.8500,
 15,  534,  112.0, 22.8155,
 15,  534,  114.0, 22.7582,
 15,  534,  116.0, 22.7160,
 15,  534,  118.0, 22.6702,
 15,  534,  120.0, 22.6201,
 15,  534,  122.0, 22.5593,
 15,  534,  124.0, 22.4789,
 15,  534,  126.0, 22.4025,
 15,  534,  128.0, 22.3043,
 15,  534,  130.0, 22.1594,
 15,  534,  132.0, 22.0215,
 15,  534,  134.0, 21.8940,
 15,  534,  136.0, 21.7788,
 15,  534,  138.0, 21.6477,
 15,  534,  140.0, 21.5117,
 15,  534,  142.0, 21.3964,
 15,  534,  144.0, 21.2606,
 15,  534,  146.0, 21.1191,
 15,  534,  148.0, 20.9534,
 15,  534,  150.0, 20.8009,
 15,  534,  152.0, 20.6633,
 15,  534,  154.0, 20.5432,
 15,  534,  156.0, 20.4152,
 15,  534,  158.0, 20.2820,
 15,  534,  160.0, 20.1346,
 15,  534,  162.0, 19.9640,
 15,  534,  164.0, 19.8260,
 15,  534,  166.0, 19.7499,
 15,  534,  168.0, 19.6537,
 15,  534,  170.0, 19.5615,
 15,  534,  172.0, 19.4480,
 15,  534,  174.0, 19.3467,
 15,  534,  176.0, 19.2368,
 15,  534,  178.0, 19.1379,
 15,  534,  180.0, 18.9974,
 15,  534,  182.0, 18.9618,
 15,  534,  184.0, 18.8438,
 15,  534,  186.0, 18.6948,
 15,  534,  188.0, 18.5069,
 15,  534,  190.0, 18.3544,
 15,  534,  192.0, 18.2372,
 15,  534,  194.0, 18.0777,
 15,  534,  196.0, 17.9477,
 15,  534,  198.0, 17.8369,
 15,  534,  200.0, 17.6868,
 16,  559,    0.0, 23.7197,
 16,  559,    2.0, 23.7396,
 16,  559,    4.0, 23.7143,
 16,  559,    6.0, 23.6810,
 16,  559,    8.0, 23.6330,
 16,  559,   10.0, 23.5594,
 16,  559,   12.0, 23.4702,
 16,  559,   14.0, 23.4197,
 16,  559,   16.0, 23.3626,
 16,  559,   18.0, 23.3082,
 16,  559,   20.0, 23.2610,
 16,  559,   22.0, 23.2288,
 16,  559,   24.0, 23.1910,
 16,  559,   26.0, 23.1496,
 16,  559,   28.0, 23.1019,
 16,  559,   30.0, 23.0737,
 16,  559,   32.0, 23.0344,
 16,  559,   34.0, 23.0113,
 16,  559,   36.0, 22.9841,
 16,  559,   38.0, 22.9544,
 16,  559,   40.0, 22.9385,
 16,  559,   42.0, 22.9095,
 16,  559,   44.0, 22.8851,
 16,  559,   46.0, 22.8696,
 16,  559,   48.0, 22.8509,
 16,  559,   50.0, 22.8261,
 16,  559,   52.0, 22.7983,
 16,  559,   54.0, 22.7652,
 16,  559,   56.0, 22.7341,
