# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# STN,YYYYMMDD,   TG
  260,20040628,  154
  260,20040629,  160
  260,20040630,  183
  260,20040701,  161
  260,20040702,  146
  260,20040703,  150
  260,20040704,  146
  260,20040705,  153
  260,20040706,  156
  260,20040707,  167
  260,20040708,  168
  260,20040709,  150
  260,20040710,  151
  260,20040711,  141
  260,20040712,  138
  260,20040713,  142
  260,20040714,  159
  260,20040715,  178
  260,20040716,  181
  260,20040717,  196
  260,20040718,  179
  260,20040719,  170
  260,20040720,  167
  260,20040721,  184
  260,20040722,  203
  260,20040723,  186
  260,20040724,  169
  260,20040725,  146
  260,20040726,  161
  260,20040727,  158
  260,20040728,  176
  260,20040729,  196
  260,20040730,  205
  260,20040731,  195
  260,20040801,  192
  260,20040802,  201
  260,20040803,  219
  260,20040804,  224
  260,20040805,  236
  260,20040806,  230
  260,20040807,  215
  260,20040808,  245
  260,20040809,  265
  260,20040810,  220
  260,20040811,  210
  260,20040812,  193
  260,20040813,  169
  260,20040814,  192
  260,20040815,  194
  260,20040816,  184
  260,20040817,  198
  260,20040818,  209
  260,20040819,  188
  260,20040820,  163
  260,20040821,  137
  260,20040822,  151
  260,20040823,  163
  260,20040824,  169
  260,20040825,  164
  260,20040826,  162
  260,20040827,  156
  260,20040828,  151
  260,20040829,  155
  260,20040830,  146
  260,20040831,  140
  260,20040901,  143
  260,20040902,  157
  260,20040903,  177
  260,20040904,  193
  260,20040905,  194
  260,20040906,  197
  260,20040907,  183
  260,20040908,  161
  260,20040909,  167
  260,20040910,  183
  260,20040911,  186
  260,20040912,  161
  260,20040913,  151
  260,20040914,  143
  260,20040915,  121
  260,20040916,  117
  260,20040917,  151
  260,20040918,  167
  260,20040919,  146
  260,20040920,  141
  260,20040921,  138
  260,20040922,  120
  260,20040923,  125
  260,20040924,  115
  260,20040925,  120
  260,20040926,  139
  260,20040927,  155
  260,20040928,  155
  260,20040929,  129
  260,20040930,  118
  260,20041001,  145
  260,20041002,  139
  260,20041003,  141
  260,20041004,  151
  260,20041005,  137
  260,20041006,  123
  260,20041007,  108
  260,20041008,   94
  260,20041009,   88
  260,20041010,   86
  260,20041011,   82
  260,20041012,   86
  260,20041013,  112
  260,20041014,  123
  260,20041015,  101
  260,20041016,   79
  260,20041017,   85
  260,20041018,   91
  260,20041019,   88
  260,20041020,  134
  260,20041021,  128
  260,20041022,  132
  260,20041023,  154
  260,20041024,  160
  260,20041025,  130
  260,20041026,   85
  260,20041027,   85
  260,20041028,  118
  260,20041029,  123
  260,20041030,   95
  260,20041031,  103
  260,20041101,   80
  260,20041102,   86
  260,20041103,  101
  260,20041104,   98
  260,20041105,   91
  260,20041106,   93
  260,20041107,   76
  260,20041108,   68
  260,20041109,   27
  260,20041110,   63
  260,20041111,   35
  260,20041112,   51
  260,20041113,   50
  260,20041114,   45
  260,20041115,   74
  260,20041116,  102
  260,20041117,  114
  260,20041118,   75
  260,20041119,   34
  260,20041120,   20
  260,20041121,   14
  260,20041122,  111
  260,20041123,   66
  260,20041124,   13
  260,20041125,  -19
  260,20041126,   38
  260,20041127,   80
  260,20041128,   80
  260,20041129,   72
  260,20041130,   49
  260,20041201,   33
  260,20041202,   19
  260,20041203,   17
  260,20041204,   33
  260,20041205,   67
  260,20041206,   67
  260,20041207,   64
  260,20041208,   51
  260,20041209,   -7
  260,20041210,   -2
  260,20041211,   36
  260,20041212,   27
  260,20041213,  -12
  260,20041214,    4
  260,20041215,   40
  260,20041216,   55
  260,20041217,   60
  260,20041218,   46
  260,20041219,    5
  260,20041220,  -17
  260,20041221,  -27
  260,20041222,   36
  260,20041223,   97
  260,20041224,   88
  260,20041225,   36
  260,20041226,  -13
  260,20041227,  -20
  260,20041228,   25
  260,20041229,   41
  260,20041230,   68
  260,20041231,   87
  260,20050101,   69
  260,20050102,   64
  260,20050103,   75
  260,20050104,   76
  260,20050105,   59
  260,20050106,   77
  260,20050107,  112
  260,20050108,   91
  260,20050109,   75
  260,20050110,  113
  260,20050111,  101
  260,20050112,   79
  260,20050113,   56
  260,20050114,   29
  260,20050115,    3
  260,20050116,   12
  260,20050117,   63
  260,20050118,   47
  260,20050119,   55
  260,20050120,   96
  260,20050121,   58
  260,20050122,   39
  260,20050123,   16
  260,20050124,    6
  260,20050125,   -3
  260,20050126,   -8
  260,20050127,   13
  260,20050128,   20
  260,20050129,   12
  260,20050130,   59
  260,20050131,   65
  260,20050201,   46
  260,20050202,   62
  260,20050203,   65
  260,20050204,   55
  260,20050205,   23
  260,20050206,   25
  260,20050207,   -8
  260,20050208,   -4
  260,20050209,   52
  260,20050210,   74
  260,20050211,   66
  260,20050212,   81
  260,20050213,   35
  260,20050214,   36
  260,20050215,   17
  260,20050216,    0
  260,20050217,    6
  260,20050218,   18
  260,20050219,   24
  260,20050220,   22
  260,20050221,   18
  260,20050222,    2
  260,20050223,   -3
  260,20050224,    0
  260,20050225,    0
  260,20050226,   12
  260,20050227,  -24
  260,20050228,  -31
  260,20050301,  -13
  260,20050302,   -7
  260,20050303,  -24
  260,20050304,  -55
  260,20050305,  -16
  260,20050306,  -11
  260,20050307,   35
  260,20050308,   49
  260,20050309,   44
  260,20050310,   27
  260,20050311,   45
  260,20050312,   36
  260,20050313,   45
  260,20050314,   40
  260,20050315,   81
  260,20050316,  139
  260,20050317,  111
  260,20050318,   94
  260,20050319,   95
  260,20050320,   78
  260,20050321,   99
  260,20050322,  122
  260,20050323,  121
  260,20050324,  128
  260,20050325,  104
  260,20050326,  108
  260,20050327,  116
  260,20050328,  104
  260,20050329,  104
  260,20050330,  118
  260,20050331,  111
  260,20050401,  102
  260,20050402,  108
  260,20050403,  138
  260,20050404,  118
  260,20050405,   90
  260,20050406,   88
  260,20050407,   91
  260,20050408,   64
  260,20050409,   48
  260,20050410,   78
  260,20050411,  104
  260,20050412,   99
  260,20050413,  105
  260,20050414,  124
  260,20050415,  107
  260,20050416,   78
  260,20050417,  116
  260,20050418,  105
  260,20050419,   86
  260,20050420,   88
  260,20050421,   83
  260,20050422,   89
  260,20050423,  112
  260,20050424,  126
  260,20050425,  127
  260,20050426,  106
  260,20050427,  114
  260,20050428,  129
  260,20050429,  142
  260,20050430,  151
  260,20050501,  196
  260,20050502,  151
  260,20050503,  138
  260,20050504,  118
  260,20050505,   98
  260,20050506,  104
  260,20050507,   85
  260,20050508,   77
  260,20050509,   79
  260,20050510,   80
  260,20050511,   82
  260,20050512,   89
  260,20050513,  118
  260,20050514,  109
  260,20050515,  107
  260,20050516,   91
  260,20050517,   67
  260,20050518,   83
  260,20050519,  133
  260,20050520,  165
  260,20050521,  156
  260,20050522,  146
  260,20050523,  124
  260,20050524,  136
  260,20050525,  174
  260,20050526,  206
  260,20050527,  226
  260,20050528,  197
  260,20050529,  142
  260,20050530,  103
  260,20050531,  118
  260,20050601,  135
  260,20050602,  156
  260,20050603,  173
  260,20050604,  143
  260,20050605,  143
  260,20050606,  117
  260,20050607,  108
  260,20050608,  117
  260,20050609,  132
  260,20050610,  128
  260,20050611,  113
  260,20050612,  118
  260,20050613,  119
  260,20050614,  142
  260,20050615,  163
  260,20050616,  180
  260,20050617,  189
  260,20050618,  200
  260,20050619,  225
  260,20050620,  252
  260,20050621,  203
  260,20050622,  196
  260,20050623,  235
  260,20050624,  256
  260,20050625,  186
  260,20050626,  172
  260,20050627,  175
  260,20050628,  187
  260,20050629,  191
  260,20050630,  174
  260,20050701,  166
  260,20050702,  177
  260,20050703,  200
  260,20050704,  172
  260,20050705,  148
  260,20050706,  149
  260,20050707,  152
  260,20050708,  148
  260,20050709,  169
  260,20050710,  218
  260,20050711,  201
  260,20050712,  201
  260,20050713,  196
  260,20050714,  213
  260,20050715,  203
  260,20050716,  168
  260,20050717,  177
  260,20050718,  200
  260,20050719,  179
  260,20050720,  163
  260,20050721,  153
  260,20050722,  147
  260,20050723,  147
  260,20050724,  169
  260,20050725,  173
  260,20050726,  153
  260,20050727,  179
  260,20050728,  220
  260,20050729,  209
  260,20050730,  175
  260,20050731,  148
  260,20050801,  155
  260,20050802,  149
  260,20050803,  153
  260,20050804,  165
  260,20050805,  147
  260,20050806,  136
  260,20050807,  134
  260,20050808,  155
  260,20050809,  146
  260,20050810,  155
  260,20050811,  161
  260,20050812,  141
  260,20050813,  158
  260,20050814,  159
  260,20050815,  151
  260,20050816,  160
  260,20050817,  173
  260,20050818,  203
  260,20050819,  189
  260,20050820,  176
  260,20050821,  179
  260,20050822,  169
  260,20050823,  151
  260,20050824,  156
  260,20050825,  148
  260,20050826,  142
  260,20050827,  151
  260,20050828,  163
  260,20050829,  181
  260,20050830,  189
  260,20050831,  225
  260,20050901,  197
  260,20050902,  185
  260,20050903,  180
  260,20050904,  190
  260,20050905,  205
  260,20050906,  193
  260,20050907,  189
  260,20050908,  204
  260,20050909,  208
  260,20050910,  206
  260,20050911,  181
  260,20050912,  169
  260,20050913,  154
  260,20050914,  163
  260,20050915,  147
  260,20050916,  116
  260,20050917,   98
  260,20050918,  107
  260,20050919,  116
  260,20050920,  123
  260,20050921,  131
  260,20050922,  135
  260,20050923,  148
  260,20050924,  153
  260,20050925,  154
  260,20050926,  148
  260,20050927,  142
  260,20050928,  132
  260,20050929,  117
  260,20050930,  124
  260,20051001,  135
  260,20051002,  111
  260,20051003,  111
  260,20051004,  122
  260,20051005,  136
  260,20051006,  129
  260,20051007,  135
  260,20051008,  139
  260,20051009,  138
  260,20051010,  158
  260,20051011,  151
  260,20051012,  152
  260,20051013,  147
  260,20051014,  150
  260,20051015,  133
  260,20051016,  113
  260,20051017,   88
  260,20051018,   94
  260,20051019,   98
  260,20051020,  120
  260,20051021,  121
  260,20051022,  124
  260,20051023,  107
  260,20051024,  128
  260,20051025,  144
  260,20051026,  141
  260,20051027,  161
  260,20051028,  163
  260,20051029,  165
  260,20051030,  165
  260,20051031,  157
  260,20051101,  122
  260,20051102,  124
  260,20051103,  159
  260,20051104,  124
  260,20051105,   89
  260,20051106,  113
  260,20051107,  111
  260,20051108,  116
  260,20051109,   85
  260,20051110,   82
  260,20051111,  121
  260,20051112,   93
  260,20051113,   71
  260,20051114,   52
  260,20051115,   79
  260,20051116,   55
  260,20051117,   40
  260,20051118,   29
  260,20051119,   32
  260,20051120,   54
  260,20051121,   64
  260,20051122,   25
  260,20051123,   39
  260,20051124,   43
  260,20051125,   24
  260,20051126,   18
  260,20051127,   11
  260,20051128,   21
  260,20051129,   30
  260,20051130,   29
  260,20051201,   17
  260,20051202,   33
  260,20051203,   72
  260,20051204,   77
  260,20051205,   62
  260,20051206,   58
  260,20051207,   62
  260,20051208,   41
  260,20051209,   10
  260,20051210,  -12
  260,20051211,   34
  260,20051212,   60
  260,20051213,   66
  260,20051214,   67
  260,20051215,   81
  260,20051216,   62
  260,20051217,   15
  260,20051218,   16
  260,20051219,   43
  260,20051220,   45
  260,20051221,   53
  260,20051222,   76
  260,20051223,   78
  260,20051224,   71
  260,20051225,   45
  260,20051226,   17
  260,20051227,  -12
  260,20051228,  -20
  260,20051229,  -17
  260,20051230,  -12
  260,20051231,   45
  260,20060101,   40
  260,20060102,   15
  260,20060103,   -2
  260,20060104,   16
  260,20060105,    7
  260,20060106,   19
  260,20060107,   20
  260,20060108,   19
  260,20060109,   -6
  260,20060110,   22
  260,20060111,   36
  260,20060112,   19
  260,20060113,   12
  260,20060114,   10
  260,20060115,  -16
  260,20060116,    7
  260,20060117,   53
  260,20060118,   34
  260,20060119,   46
  260,20060120,   78
  260,20060121,   58
  260,20060122,    3
  260,20060123,  -28
  260,20060124,  -21
  260,20060125,    7
  260,20060126,   11
  260,20060127,  -19
  260,20060128,  -28
  260,20060129,   -1
  260,20060130,   34
  260,20060131,    9
  260,20060201,  -33
  260,20060202,  -18
  260,20060203,   15
  260,20060204,   39
  260,20060205,   32
  260,20060206,   46
  260,20060207,   71
  260,20060208,   53
  260,20060209,   35
  260,20060210,   28
  260,20060211,   19
  260,20060212,    9
  260,20060213,   28
  260,20060214,   52
  260,20060215,   71
  260,20060216,   70
  260,20060217,   53
  260,20060218,   44
  260,20060219,   45
  260,20060220,   33
  260,20060221,   29
  260,20060222,   16
  260,20060223,    4
  260,20060224,    9
  260,20060225,    3
  260,20060226,    9
  260,20060227,   27
  260,20060228,   20
  260,20060301,    5
  260,20060302,    2
  260,20060303,  -18
  260,20060304,   -9
  260,20060305,   13
  260,20060306,   23
  260,20060307,   27
  260,20060308,   43
  260,20060309,   64
  260,20060310,   50
  260,20060311,   -3
  260,20060312,  -24
  260,20060313,  -16
  260,20060314,    4
  260,20060315,   11
  260,20060316,   13
  260,20060317,    9
  260,20060318,    7
  260,20060319,   25
  260,20060320,   43
  260,20060321,   29
  260,20060322,   11
  260,20060323,   34
  260,20060324,   62
  260,20060325,  113
  260,20060326,  142
  260,20060327,  135
  260,20060328,  104
  260,20060329,   87
  260,20060330,  117
  260,20060331,  116
  260,20060401,  111
  260,20060402,   98
  260,20060403,   75
  260,20060404,   54
  260,20060405,   42
  260,20060406,   67
  260,20060407,   81
  260,20060408,   76
  260,20060409,   64
  260,20060410,   57
  260,20060411,   49
  260,20060412,   80
  260,20060413,  100
  260,20060414,   87
  260,20060415,   86
  260,20060416,  112
  260,20060417,  111
  260,20060418,   99
  260,20060419,  104
  260,20060420,  118
  260,20060421,  135
  260,20060422,   78
  260,20060423,   88
  260,20060424,  128
  260,20060425,  142
  260,20060426,  126
  260,20060427,  113
  260,20060428,   77
  260,20060429,   71
  260,20060430,   66
  260,20060501,   79
  260,20060502,  124
  260,20060503,  176
  260,20060504,  202
  260,20060505,  192
  260,20060506,  183
  260,20060507,  187
  260,20060508,  180
  260,20060509,  190
  260,20060510,  178
  260,20060511,  189
  260,20060512,  173
  260,20060513,  156
  260,20060514,  129
  260,20060515,  152
  260,20060516,  148
  260,20060517,  162
  260,20060518,  157
  260,20060519,  127
  260,20060520,  125
  260,20060521,  138
  260,20060522,  147
  260,20060523,  103
  260,20060524,  104
  260,20060525,  102
  260,20060526,  121
  260,20060527,  141
  260,20060528,  130
  260,20060529,  111
  260,20060530,   87
  260,20060531,  101
  260,20060601,  101
  260,20060602,  123
  260,20060603,  141
  260,20060604,  127
  260,20060605,  116
  260,20060606,  124
  260,20060607,  137
  260,20060608,  166
  260,20060609,  191
  260,20060610,  213
  260,20060611,  232
  260,20060612,  227
  260,20060613,  241
  260,20060614,  165
  260,20060615,  132
  260,20060616,  143
  260,20060617,  174
  260,20060618,  209
  260,20060619,  195
  260,20060620,  188
  260,20060621,  157
  260,20060622,  150
  260,20060623,  158
  260,20060624,  185
  260,20060625,  179
  260,20060626,  160
  260,20060627,  142
  260,20060628,  154
  260,20060629,  171
  260,20060630,  202
  260,20060701,  228
  260,20060702,  240
  260,20060703,  237
  260,20060704,  248
  260,20060705,  240
  260,20060706,  224
  260,20060707,  203
  260,20060708,  198
  260,20060709,  205
  260,20060710,  208
  260,20060711,  194
  260,20060712,  185
  260,20060713,  197
  260,20060714,  176
  260,20060715,  195
  260,20060716,  231
  260,20060717,  241
  260,20060718,  250
  260,20060719,  269
  260,20060720,  256
  260,20060721,  242
  260,20060722,  230
  260,20060723,  224
  260,20060724,  229
  260,20060725,  252
  260,20060726,  258
  260,20060727,  235
  260,20060728,  222
  260,20060729,  213
  260,20060730,  200
  260,20060731,  186
  260,20060801,  179
  260,20060802,  155
  260,20060803,  162
  260,20060804,  188
  260,20060805,  201
  260,20060806,  200
  260,20060807,  189
  260,20060808,  167
  260,20060809,  153
  260,20060810,  141
  260,20060811,  129
  260,20060812,  140
  260,20060813,  155
  260,20060814,  161
  260,20060815,  167
  260,20060816,  174
  260,20060817,  187
  260,20060818,  189
  260,20060819,  187
  260,20060820,  166
  260,20060821,  167
  260,20060822,  157
  260,20060823,  166
  260,20060824,  167
  260,20060825,  163
  260,20060826,  149
  260,20060827,  155
  260,20060828,  144
  260,20060829,  130
  260,20060830,  131
  260,20060831,  151
  260,20060901,  176
  260,20060902,  171
  260,20060903,  191
  260,20060904,  171
  260,20060905,  180
  260,20060906,  207
  260,20060907,  166
  260,20060908,  144
  260,20060909,  146
  260,20060910,  166
  260,20060911,  180
  260,20060912,  199
  260,20060913,  215
  260,20060914,  219
  260,20060915,  213
  260,20060916,  202
  260,20060917,  175
  260,20060918,  175
  260,20060919,  142
  260,20060920,  153
  260,20060921,  188
  260,20060922,  207
  260,20060923,  184
  260,20060924,  200
  260,20060925,  181
  260,20060926,  162
  260,20060927,  152
  260,20060928,  167
  260,20060929,  179
  260,20060930,  164
  260,20061001,  158
  260,20061002,  143
  260,20061003,  144
  260,20061004,  129
  260,20061005,  134
  260,20061006,  153
  260,20061007,  135
  260,20061008,  122
  260,20061009,  133
  260,20061010,  149
  260,20061011,  153
  260,20061012,  144
  260,20061013,  124
  260,20061014,  134
  260,20061015,  102
  260,20061016,  106
  260,20061017,  116
  260,20061018,  136
  260,20061019,  146
  260,20061020,  149
  260,20061021,  147
  260,20061022,  146
  260,20061023,  157
  260,20061024,  128
  260,20061025,  116
  260,20061026,  176
  260,20061027,  123
  260,20061028,  134
  260,20061029,  134
  260,20061030,  115
  260,20061031,  123
  260,20061101,   68
  260,20061102,   50
  260,20061103,   58
  260,20061104,   89
  260,20061105,  114
  260,20061106,  116
  260,20061107,   68
  260,20061108,   92
  260,20061109,   93
  260,20061110,   63
  260,20061111,   91
  260,20061112,   77
  260,20061113,  114
  260,20061114,  123
  260,20061115,  126
  260,20061116,  140
  260,20061117,  110
  260,20061118,   84
  260,20061119,   52
  260,20061120,   77
  260,20061121,   67
  260,20061122,   69
  260,20061123,  105
  260,20061124,  102
  260,20061125,  138
  260,20061126,  102
  260,20061127,  107
  260,20061128,  114
  260,20061129,   84
  260,20061130,   54
  260,20061201,   87
  260,20061202,   96
  260,20061203,   86
  260,20061204,   99
  260,20061205,  129
  260,20061206,   96
  260,20061207,   84
  260,20061208,   93
  260,20061209,   57
  260,20061210,   36
  260,20061211,   72
  260,20061212,   74
  260,20061213,  107
  260,20061214,  100
  260,20061215,   69
  260,20061216,   56
  260,20061217,   46
  260,20061218,   14
  260,20061219,   13
  260,20061220,   21
  260,20061221,   64
  260,20061222,   63
  260,20061223,   36
  260,20061224,   31
  260,20061225,   58
  260,20061226,   28
  260,20061227,    7
  260,20061228,   44
  260,20061229,   56
  260,20061230,   95
  260,20061231,  100
  260,20070101,   82
  260,20070102,   57
  260,20070103,   67
  260,20070104,   95
  260,20070105,   88
  260,20070106,   81
  260,20070107,   79
  260,20070108,   94
  260,20070109,  129
  260,20070110,  107
  260,20070111,   84
  260,20070112,  101
  260,20070113,  109
  260,20070114,   72
  260,20070115,   53
  260,20070116,   81
  260,20070117,   95
  260,20070118,  106
  260,20070119,  103
  260,20070120,  104
  260,20070121,   65
  260,20070122,   23
  260,20070123,  -19
  260,20070124,  -12
  260,20070125,  -17
  260,20070126,   21
  260,20070127,   41
  260,20070128,   72
  260,20070129,   84
  260,20070130,   81
  260,20070131,   73
  260,20070201,   85
  260,20070202,   70
  260,20070203,   49
  260,20070204,   39
  260,20070205,   19
  260,20070206,    6
  260,20070207,    2
  260,20070208,    2
  260,20070209,   23
  260,20070210,   38
  260,20070211,   76
  260,20070212,   83
  260,20070213,   77
  260,20070214,   60
  260,20070215,   70
  260,20070216,   78
  260,20070217,   69
  260,20070218,   50
  260,20070219,   54
  260,20070220,   84
  260,20070221,   80
  260,20070222,   78
  260,20070223,   88
  260,20070224,   93
  260,20070225,   77
  260,20070226,   72
  260,20070227,   69
  260,20070228,   99
  260,20070301,   80
  260,20070302,   57
  260,20070303,   59
  260,20070304,   86
  260,20070305,   92
  260,20070306,   88
  260,20070307,   87
  260,20070308,   76
  260,20070309,   67
  260,20070310,   72
  260,20070311,   81
  260,20070312,   86
  260,20070313,   66
  260,20070314,   60
  260,20070315,   66
  260,20070316,   90
  260,20070317,  108
  260,20070318,   72
  260,20070319,   29
  260,20070320,   38
  260,20070321,   49
  260,20070322,   64
  260,20070323,   64
  260,20070324,   89
  260,20070325,  102
  260,20070326,  119
  260,20070327,  115
  260,20070328,  107
  260,20070329,   87
  260,20070330,  102
  260,20070331,  111
  260,20070401,  121
  260,20070402,  120
  260,20070403,   73
  260,20070404,   68
  260,20070405,   83
  260,20070406,  103
  260,20070407,   87
  260,20070408,   89
  260,20070409,  111
  260,20070410,  127
  260,20070411,  130
  260,20070412,  139
  260,20070413,  163
  260,20070414,  184
  260,20070415,  186
  260,20070416,  169
  260,20070417,  109
  260,20070418,   96
  260,20070419,  106
  260,20070420,   82
  260,20070421,   84
  260,20070422,  115
  260,20070423,  160
  260,20070424,  168
  260,20070425,  192
  260,20070426,  179
  260,20070427,  191
  260,20070428,  182
  260,20070429,  160
  260,20070430,  140
  260,20070501,  159
  260,20070502,  149
  260,20070503,  141
  260,20070504,  148
  260,20070505,  125
  260,20070506,  130
  260,20070507,  123
  260,20070508,  124
  260,20070509,  134
  260,20070510,  134
  260,20070511,  123
  260,20070512,  134
  260,20070513,  154
  260,20070514,  137
  260,20070515,  123
  260,20070516,  121
  260,20070517,  104
  260,20070518,  163
  260,20070519,  143
  260,20070520,  139
  260,20070521,  166
  260,20070522,  148
  260,20070523,  153
  260,20070524,  183
  260,20070525,  190
  260,20070526,  149
  260,20070527,  141
  260,20070528,  133
  260,20070529,  110
  260,20070530,  148
  260,20070531,  149
  260,20070601,  173
  260,20070602,  181
  260,20070603,  175
  260,20070604,  186
  260,20070605,  189
  260,20070606,  177
  260,20070607,  214
  260,20070608,  231
  260,20070609,  182
  260,20070610,  187
  260,20070611,  200
  260,20070612,  163
  260,20070613,  173
  260,20070614,  192
  260,20070615,  192
  260,20070616,  164
  260,20070617,  168
  260,20070618,  167
  260,20070619,  199
  260,20070620,  189
  260,20070621,  163
  260,20070622,  164
  260,20070623,  164
  260,20070624,  159
  260,20070625,  152
  260,20070626,  127
  260,20070627,  139
  260,20070628,  155
  260,20070629,  150
  260,20070630,  168
  260,20070701,  192
  260,20070702,  171
  260,20070703,  154
  260,20070704,  145
  260,20070705,  158
  260,20070706,  155
  260,20070707,  166
  260,20070708,  163
  260,20070709,  149
  260,20070710,  140
  260,20070711,  151
  260,20070712,  162
  260,20070713,  203
  260,20070714,  203
  260,20070715,  214
  260,20070716,  215
  260,20070717,  193
  260,20070718,  180
  260,20070719,  190
  260,20070720,  171
  260,20070721,  182
  260,20070722,  157
  260,20070723,  155
  260,20070724,  160
  260,20070725,  181
  260,20070726,  181
  260,20070727,  180
  260,20070728,  170
  260,20070729,  149
  260,20070730,  142
  260,20070731,  141
  260,20070801,  162
  260,20070802,  165
  260,20070803,  170
  260,20070804,  192
  260,20070805,  227
  260,20070806,  213
  260,20070807,  185
  260,20070808,  164
  260,20070809,  161
  260,20070810,  171
  260,20070811,  159
  260,20070812,  168
  260,20070813,  170
  260,20070814,  187
  260,20070815,  203
  260,20070816,  162
  260,20070817,  145
  260,20070818,  163
  260,20070819,  180
  260,20070820,  165
  260,20070821,  171
  260,20070822,  180
  260,20070823,  172
  260,20070824,  191
  260,20070825,  183
  260,20070826,  170
  260,20070827,  147
  260,20070828,  138
  260,20070829,  127
  260,20070830,  148
  260,20070831,  165
  260,20070901,  163
  260,20070902,  177
  260,20070903,  139
  260,20070904,  117
  260,20070905,  117
  260,20070906,  167
  260,20070907,  161
  260,20070908,  163
  260,20070909,  146
  260,20070910,  145
  260,20070911,  140
  260,20070912,  134
  260,20070913,  126
  260,20070914,  129
  260,20070915,  123
  260,20070916,  156
  260,20070917,  140
  260,20070918,  108
  260,20070919,  118
  260,20070920,  149
  260,20070921,  156
  260,20070922,  141
  260,20070923,  157
  260,20070924,  139
  260,20070925,  114
  260,20070926,  100
  260,20070927,  123
  260,20070928,  140
  260,20070929,  126
  260,20070930,  122
  260,20071001,  108
  260,20071002,  125
  260,20071003,  136
  260,20071004,  123
  260,20071005,  114
  260,20071006,  116
  260,20071007,  101
  260,20071008,  103
  260,20071009,  122
  260,20071010,  128
  260,20071011,  105
  260,20071012,  143
  260,20071013,  118
  260,20071014,  107
  260,20071015,  115
  260,20071016,  136
  260,20071017,  118
  260,20071018,   91
  260,20071019,   85
  260,20071020,   52
  260,20071021,   92
  260,20071022,   48
  260,20071023,   40
  260,20071024,   80
  260,20071025,   84
  260,20071026,   85
  260,20071027,   91
  260,20071028,  102
  260,20071029,   90
  260,20071030,   69
  260,20071031,   94
  260,20071101,  127
  260,20071102,  136
  260,20071103,  120
  260,20071104,   98
  260,20071105,   99
  260,20071106,   85
  260,20071107,  106
  260,20071108,   95
  260,20071109,   57
  260,20071110,   91
  260,20071111,   83
  260,20071112,   55
  260,20071113,   47
  260,20071114,   32
  260,20071115,   18
  260,20071116,   30
  260,20071117,   28
  260,20071118,   27
  260,20071119,   44
  260,20071120,   76
  260,20071121,   87
  260,20071122,   74
  260,20071123,   49
  260,20071124,   46
  260,20071125,   65
  260,20071126,   50
  260,20071127,   54
  260,20071128,   59
  260,20071129,   63
  260,20071130,   72
  260,20071201,   90
  260,20071202,   90
  260,20071203,   68
  260,20071204,   76
  260,20071205,  115
  260,20071206,  104
  260,20071207,  101
  260,20071208,   65
  260,20071209,   77
  260,20071210,   69
  260,20071211,   47
  260,20071212,   30
  260,20071213,   16
  260,20071214,    5
  260,20071215,   15
  260,20071216,  -12
  260,20071217,   -7
  260,20071218,  -18
  260,20071219,  -30
  260,20071220,  -40
  260,20071221,  -45
  260,20071222,  -33
  260,20071223,   15
  260,20071224,   19
  260,20071225,   33
  260,20071226,   39
  260,20071227,   51
  260,20071228,   69
  260,20071229,   64
  260,20071230,   60
  260,20071231,   38
  260,20080101,   19
  260,20080102,   -6
  260,20080103,    6
  260,20080104,   33
  260,20080105,   67
  260,20080106,   37
  260,20080107,   71
  260,20080108,   60
  260,20080109,   65
  260,20080110,   76
  260,20080111,   97
  260,20080112,   58
  260,20080113,   56
  260,20080114,   66
  260,20080115,   85
  260,20080116,   72
  260,20080117,   61
  260,20080118,   97
  260,20080119,  109
  260,20080120,  116
  260,20080121,  101
  260,20080122,   44
  260,20080123,   69
  260,20080124,   85
  260,20080125,   66
  260,20080126,   82
  260,20080127,   86
  260,20080128,   83
  260,20080129,   64
  260,20080130,   46
  260,20080131,   45
  260,20080201,   59
  260,20080202,   31
  260,20080203,   31
  260,20080204,   59
  260,20080205,   78
  260,20080206,   73
  260,20080207,   49
  260,20080208,   68
  260,20080209,   56
  260,20080210,   55
  260,20080211,   54
  260,20080212,   50
  260,20080213,   17
  260,20080214,   32
  260,20080215,   20
  260,20080216,   -5
  260,20080217,   -7
  260,20080218,    4
  260,20080219,   17
  260,20080220,   11
  260,20080221,   71
  260,20080222,   98
  260,20080223,   84
