Hawaii Ocean Time-series : 06-Dec-2022 05:30:51
https://hahana.soest.hawaii.edu/hot/hot-dogs/cextraction.html

crn, julian, press, temp, sal, nit, 
#, day, dbar, ITS-90, PSS-78, umol/kg, 
165, 5902,  164.0, 19.0643, 35.0108,  -9.000,
165, 5902,  166.0, 18.9160, 34.9913,  -9.000,
165, 5902,  168.0, 18.7874, 34.9739,  -9.000,
165, 5902,  170.0, 18.6671, 34.9572,  -9.000,
165, 5902,  172.0, 18.5470, 34.9402,  -9.000,
165, 5902,  174.0, 18.4200, 34.9220,  -9.000,
165, 5902,  176.0, 18.3254, 34.9079,  -9.000,
165, 5902,  178.0, 18.2290, 34.8940,  -9.000,
165, 5902,  180.0, 18.1337, 34.8796,  -9.000,
165, 5902,  182.0, 18.0270, 34.8643,  -9.000,
165, 5902,  184.0, 17.9249, 34.8495,  -9.000,
165, 5902,  186.0, 17.8098, 34.8330,  -9.000,
165, 5902,  188.0, 17.7305, 34.8211,  -9.000,
165, 5902,  190.0, 17.6238, 34.8051,  -9.000,
165, 5902,  192.0, 17.4697, 34.7828,  -9.000,
165, 5902,  194.0, 17.3485, 34.7651,  -9.000,
165, 5902,  196.0, 17.2407, 34.7499,  -9.000,
165, 5902,  198.0, 17.1163, 34.7321,  -9.000,
165, 5902,  200.0, 17.0025, 34.7160,  -9.000,
166, 5925,    0.0, 25.2501, 34.9624,  -9.000,
166, 5925,    2.0, 25.2487, 34.9593,  -9.000,
166, 5925,    4.0, 25.2491, 34.9595,  -9.000,
166, 5925,    6.0, 25.2476, 34.9600,  -9.000,
166, 5925,    8.0, 25.2487, 34.9624,  -9.000,
166, 5925,   10.0, 25.2487, 34.9628,  -9.000,
166, 5925,   12.0, 25.2498, 34.9632,  -9.000,
166, 5925,   14.0, 25.2503, 34.9639,  -9.000,
166, 5925,   16.0, 25.2509, 34.9639,  -9.000,
166, 5925,   18.0, 25.2511, 34.9640,  -9.000,
166, 5925,   20.0, 25.2515, 34.9640,  -9.000,
166, 5925,   22.0, 25.2518, 34.9642,  -9.000,
166, 5925,   24.0, 25.2527, 34.9643,  -9.000,
166, 5925,   26.0, 25.2531, 34.9643,  -9.000,
166, 5925,   28.0, 25.2534, 34.9643,  -9.000,
166, 5925,   30.0, 25.2536, 34.9643,  -9.000,
166, 5925,   32.0, 25.2539, 34.9643,  -9.000,
166, 5925,   34.0, 25.2543, 34.9643,  -9.000,
166, 5925,   36.0, 25.2548, 34.9643,  -9.000,
166, 5925,   38.0, 25.2552, 34.9644,  -9.000,
166, 5925,   40.0, 25.2554, 34.9644,  -9.000,
166, 5925,   42.0, 25.2557, 34.9645,  -9.000,
166, 5925,   44.0, 25.2554, 34.9645,  -9.000,
166, 5925,   46.0, 25.2560, 34.9645,  -9.000,
166, 5925,   48.0, 25.2561, 34.9645,  -9.000,
166, 5925,   50.0, 25.2558, 34.9646,  -9.000,
166, 5925,   52.0, 25.2559, 34.9646,  -9.000,
166, 5925,   54.0, 25.2560, 34.9647,  -9.000,
166, 5925,   56.0, 25.2567, 34.9647,  -9.000,
166, 5925,   58.0, 25.2562, 34.9648,  -9.000,
166, 5925,   60.0, 25.2559, 34.9649,  -9.000,
166, 5925,   62.0, 25.2554, 34.9649,  -9.000,
166, 5925,   64.0, 25.2550, 34.9651,  -9.000,
166, 5925,   66.0, 25.2543, 34.9652,  -9.000,
166, 5925,   68.0, 25.2539, 34.9652,  -9.000,
166, 5925,   70.0, 25.2525, 34.9655,  -9.000,
166, 5925,   72.0, 25.2466, 34.9665,  -9.000,
166, 5925,   74.0, 25.2264, 34.9697,  -9.000,
166, 5925,   76.0, 25.1867, 34.9757,  -9.000,
166, 5925,   78.0, 25.1210, 34.9851,  -9.000,
166, 5925,   80.0, 25.0548, 34.9932,  -9.000,
166, 5925,   82.0, 24.9826, 35.0032,  -9.000,
166, 5925,   84.0, 24.8731, 35.0188,  -9.000,
166, 5925,   86.0, 24.7382, 35.0362,  -9.000,
166, 5925,   88.0, 24.5728, 35.0542,  -9.000,
166, 5925,   90.0, 24.3851, 35.0762,  -9.000,
166, 5925,   92.0, 24.2100, 35.0932,  -9.000,
166, 5925,   94.0, 24.0383, 35.1071,  -9.000,
166, 5925,   96.0, 23.8711, 35.1206,  -9.000,
166, 5925,   98.0, 23.7178, 35.1334,  -9.000,
166, 5925,  100.0, 23.5691, 35.1433,  -9.000,
166, 5925,  102.0, 23.4406, 35.1513,  -9.000,
166, 5925,  104.0, 23.2719, 35.1600,  -9.000,
166, 5925,  106.0, 23.1297, 35.1668,  -9.000,
166, 5925,  108.0, 23.0122, 35.1702,  -9.000,
166, 5925,  110.0, 22.8824, 35.1794,  -9.000,
166, 5925,  112.0, 22.7732, 35.1852,  -9.000,
166, 5925,  114.0, 22.6637, 35.1899,  -9.000,
166, 5925,  116.0, 22.5200, 35.1946,  -9.000,
166, 5925,  118.0, 22.4165, 35.1956,  -9.000,
166, 5925,  120.0, 22.2592, 35.1948,  -9.000,
166, 5925,  122.0, 22.1195, 35.1929,  -9.000,
166, 5925,  124.0, 21.9841, 35.1874,  -9.000,
166, 5925,  126.0, 21.8738, 35.1842,  -9.000,
166, 5925,  128.0, 21.7423, 35.1773,  -9.000,
166, 5925,  130.0, 21.6559, 35.1724,  -9.000,
166, 5925,  132.0, 21.5434, 35.1679,  -9.000,
166, 5925,  134.0, 21.4277, 35.1606,  -9.000,
166, 5925,  136.0, 21.2776, 35.1525,  -9.000,
166, 5925,  138.0, 21.1822, 35.1426,  -9.000,
166, 5925,  140.0, 21.0739, 35.1345,  -9.000,
166, 5925,  142.0, 20.9871, 35.1300,  -9.000,
166, 5925,  144.0, 20.8747, 35.1216,  -9.000,
166, 5925,  146.0, 20.7725, 35.1133,  -9.000,
166, 5925,  148.0, 20.6462, 35.1035,  -9.000,
166, 5925,  150.0, 20.5415, 35.0950,  -9.000,
166, 5925,  152.0, 20.4344, 35.0863,  -9.000,
166, 5925,  154.0, 20.3330, 35.0763,  -9.000,
166, 5925,  156.0, 20.2266, 35.0665,  -9.000,
166, 5925,  158.0, 20.1315, 35.0558,  -9.000,
166, 5925,  160.0, 20.0267, 35.0441,  -9.000,
166, 5925,  162.0, 19.9155, 35.0312,  -9.000,
166, 5925,  164.0, 19.8015, 35.0212,  -9.000,
166, 5925,  166.0, 19.6748, 35.0100,  -9.000,
166, 5925,  168.0, 19.5462, 34.9977,  -9.000,
166, 5925,  170.0, 19.4465, 34.9891,  -9.000,
166, 5925,  172.0, 19.3300, 34.9788,  -9.000,
166, 5925,  174.0, 19.2303, 34.9692,  -9.000,
166, 5925,  176.0, 19.1361, 34.9587,  -9.000,
166, 5925,  178.0, 19.0212, 34.9468,  -9.000,
166, 5925,  180.0, 18.8869, 34.9316,  -9.000,
166, 5925,  182.0, 18.7551, 34.9153,  -9.000,
166, 5925,  184.0, 18.6294, 34.9011,  -9.000,
166, 5925,  186.0, 18.5124, 34.8877,  -9.000,
166, 5925,  188.0, 18.3955, 34.8728,  -9.000,
166, 5925,  190.0, 18.2845, 34.8592,  -9.000,
166, 5925,  192.0, 18.1532, 34.8427,  -9.000,
166, 5925,  194.0, 18.0260, 34.8270,  -9.000,
166, 5925,  196.0, 17.8990, 34.8111,  -9.000,
166, 5925,  198.0, 17.7763, 34.7961,  -9.000,
166, 5925,  200.0, 17.6418, 34.7794,  -9.000,
167, 5968,    0.0, 24.0316, 34.9942,  -9.000,
167, 5968,    2.0, 24.0543, 34.9986,  -9.000,
167, 5968,    4.0, 24.0548, 34.9989,  -9.000,
167, 5968,    6.0, 24.0548, 34.9989,  -9.000,
167, 5968,    8.0, 24.0566, 35.0001,  -9.000,
167, 5968,   10.0, 24.0574, 34.9994,  -9.000,
167, 5968,   12.0, 24.0589, 35.0007,  -9.000,
167, 5968,   14.0, 24.0602, 34.9999,  -9.000,
167, 5968,   16.0, 24.0618, 35.0002,  -9.000,
167, 5968,   18.0, 24.0624, 35.0002,  -9.000,
167, 5968,   20.0, 24.0627, 35.0002,  -9.000,
167, 5968,   22.0, 24.0630, 35.0001,  -9.000,
167, 5968,   24.0, 24.0631, 35.0003,  -9.000,
167, 5968,   26.0, 24.0631, 35.0006,  -9.000,
167, 5968,   28.0, 24.0610, 35.0018,  -9.000,
167, 5968,   30.0, 24.0586, 35.0023,  -9.000,
167, 5968,   32.0, 24.0584, 35.0026,  -9.000,
167, 5968,   34.0, 24.0578, 35.0022,  -9.000,
167, 5968,   36.0, 24.0555, 35.0037,  -9.000,
167, 5968,   38.0, 24.0543, 35.0046,  -9.000,
167, 5968,   40.0, 24.0525, 35.0063,  -9.000,
167, 5968,   42.0, 24.0527, 35.0071,  -9.000,
167, 5968,   44.0, 24.0530, 35.0082,  -9.000,
167, 5968,   46.0, 24.0532, 35.0099,  -9.000,
167, 5968,   48.0, 24.0536, 35.0106,  -9.000,
167, 5968,   50.0, 24.0533, 35.0148,  -9.000,
167, 5968,   52.0, 24.0484, 35.0185,  -9.000,
167, 5968,   54.0, 24.0427, 35.0233,  -9.000,
167, 5968,   56.0, 24.0333, 35.0291,  -9.000,
167, 5968,   58.0, 24.0211, 35.0355,  -9.000,
167, 5968,   60.0, 24.0008, 35.0432,  -9.000,
167, 5968,   62.0, 23.9858, 35.0490,  -9.000,
167, 5968,   64.0, 23.9560, 35.0578,  -9.000,
167, 5968,   66.0, 23.9257, 35.0679,  -9.000,
167, 5968,   68.0, 23.8963, 35.0784,  -9.000,
167, 5968,   70.0, 23.8647, 35.0903,  -9.000,
167, 5968,   72.0, 23.8285, 35.1016,  -9.000,
167, 5968,   74.0, 23.7870, 35.1109,  -9.000,
167, 5968,   76.0, 23.7501, 35.1187,  -9.000,
167, 5968,   78.0, 23.7018, 35.1337,  -9.000,
167, 5968,   80.0, 23.6559, 35.1472,  -9.000,
167, 5968,   82.0, 23.6102, 35.1594,  -9.000,
167, 5968,   84.0, 23.5628, 35.1690,  -9.000,
167, 5968,   86.0, 23.4968, 35.1772,  -9.000,
167, 5968,   88.0, 23.4300, 35.1870,  -9.000,
167, 5968,   90.0, 23.3519, 35.1965,  -9.000,
167, 5968,   92.0, 23.2923, 35.2017,  -9.000,
167, 5968,   94.0, 23.2488, 35.2050,  -9.000,
167, 5968,   96.0, 23.1900, 35.2105,  -9.000,
167, 5968,   98.0, 23.1224, 35.2165,  -9.000,
167, 5968,  100.0, 23.0350, 35.2204,  -9.000,
167, 5968,  102.0, 22.9740, 35.2239,  -9.000,
167, 5968,  104.0, 22.9093, 35.2270,  -9.000,
167, 5968,  106.0, 22.8288, 35.2330,  -9.000,
167, 5968,  108.0, 22.7621, 35.2349,  -9.000,
167, 5968,  110.0, 22.6955, 35.2358,  -9.000,
167, 5968,  112.0, 22.6119, 35.2376,  -9.000,
167, 5968,  114.0, 22.5419, 35.2375,  -9.000,
167, 5968,  116.0, 22.4826, 35.2399,  -9.000,
167, 5968,  118.0, 22.3676, 35.2378,  -9.000,
167, 5968,  120.0, 22.2764, 35.2388,  -9.000,
167, 5968,  122.0, 22.1965, 35.2392,  -9.000,
167, 5968,  124.0, 22.1011, 35.2385,  -9.000,
167, 5968,  126.0, 21.9913, 35.2361,  -9.000,
167, 5968,  128.0, 21.8738, 35.2320,  -9.000,
167, 5968,  130.0, 21.7323, 35.2250,  -9.000,
167, 5968,  132.0, 21.6055, 35.2188,  -9.000,
167, 5968,  134.0, 21.4999, 35.2159,  -9.000,
167, 5968,  136.0, 21.3491, 35.2100,  -9.000,
167, 5968,  138.0, 21.2121, 35.2034,  -9.000,
167, 5968,  140.0, 21.1008, 35.1930,  -9.000,
167, 5968,  142.0, 21.0156, 35.1884,  -9.000,
167, 5968,  144.0, 20.9090, 35.1811,  -9.000,
167, 5968,  146.0, 20.7949, 35.1709,  -9.000,
167, 5968,  148.0, 20.7255, 35.1665,  -9.000,
167, 5968,  150.0, 20.6401, 35.1563,  -9.000,
167, 5968,  152.0, 20.5286, 35.1466,  -9.000,
167, 5968,  154.0, 20.4287, 35.1367,  -9.000,
167, 5968,  156.0, 20.3628, 35.1309,  -9.000,
167, 5968,  158.0, 20.2817, 35.1229,  -9.000,
167, 5968,  160.0, 20.1822, 35.1121,  -9.000,
167, 5968,  162.0, 20.0796, 35.1011,  -9.000,
167, 5968,  164.0, 19.9718, 35.0900,  -9.000,
167, 5968,  166.0, 19.8830, 35.0804,  -9.000,
167, 5968,  168.0, 19.7893, 35.0709,  -9.000,
167, 5968,  170.0, 19.6957, 35.0613,  -9.000,
167, 5968,  172.0, 19.6099, 35.0507,  -9.000,
167, 5968,  174.0, 19.5281, 35.0413,  -9.000,
167, 5968,  176.0, 19.4294, 35.0308,  -9.000,
167, 5968,  178.0, 19.3424, 35.0325,  -9.000,
167, 5968,  180.0, 19.2324, 35.0203,  -9.000,
167, 5968,  182.0, 19.1698, 35.0044,  -9.000,
167, 5968,  184.0, 19.0745, 34.9931,  -9.000,
167, 5968,  186.0, 18.9972, 34.9844,  -9.000,
167, 5968,  188.0, 18.9152, 34.9738,  -9.000,
167, 5968,  190.0, 18.8056, 34.9604,  -9.000,
167, 5968,  192.0, 18.6698, 34.9433,  -9.000,
167, 5968,  194.0, 18.5393, 34.9248,  -9.000,
167, 5968,  196.0, 18.4078, 34.9077,  -9.000,
167, 5968,  198.0, 18.3145, 34.8952,  -9.000,
167, 5968,  200.0, 18.2148, 34.8818,  -9.000,
168, 5999,    0.0, 24.0184, 34.9820,  -9.000,
168, 5999,    2.0, 24.0251, 34.9987,  -9.000,
168, 5999,    4.0, 24.0262, 34.9989,  -9.000,
168, 5999,    6.0, 24.0250, 34.9989,  -9.000,
168, 5999,    8.0, 24.0239, 34.9992,  -9.000,
168, 5999,   10.0, 24.0213, 34.9995,  -9.000,
168, 5999,   12.0, 24.0159, 35.0006,  -9.000,
168, 5999,   14.0, 24.0139, 35.0017,  -9.000,
168, 5999,   16.0, 24.0076, 34.9992,  -9.000,
168, 5999,   18.0, 23.9930, 35.0024,  -9.000,
168, 5999,   20.0, 23.9790, 35.0049,  -9.000,
168, 5999,   22.0, 23.9609, 35.0086,  -9.000,
168, 5999,   24.0, 23.9425, 35.0127,  -9.000,
168, 5999,   26.0, 23.9114, 35.0193,  -9.000,
168, 5999,   28.0, 23.8796, 35.0249,  -9.000,
168, 5999,   30.0, 23.8490, 35.0291,  -9.000,
168, 5999,   32.0, 23.8179, 35.0341,  -9.000,
168, 5999,   34.0, 23.7698, 35.0423,  -9.000,
168, 5999,   36.0, 23.7095, 35.0525,  -9.000,
168, 5999,   38.0, 23.6200, 35.0660,  -9.000,
168, 5999,   40.0, 23.5385, 35.0795,  -9.000,
168, 5999,   42.0, 23.4161, 35.0990,  -9.000,
168, 5999,   44.0, 23.3351, 35.1128,  -9.000,
168, 5999,   46.0, 23.2614, 35.1269,  -9.000,
168, 5999,   48.0, 23.2141, 35.1357,  -9.000,
168, 5999,   50.0, 23.1581, 35.1444,  -9.000,
168, 5999,   52.0, 23.1203, 35.1501,  -9.000,
168, 5999,   54.0, 23.0940, 35.1536,  -9.000,
168, 5999,   56.0, 23.0645, 35.1578,  -9.000,
168, 5999,   58.0, 23.0291, 35.1623,  -9.000,
168, 5999,   60.0, 23.0065, 35.1648,  -9.000,
168, 5999,   62.0, 22.9861, 35.1653,  -9.000,
168, 5999,   64.0, 22.9530, 35.1685,  -9.000,
168, 5999,   66.0, 22.9102, 35.1719,  -9.000,
168, 5999,   68.0, 22.8737, 35.1732,  -9.000,
168, 5999,   70.0, 22.8313, 35.1755,  -9.000,
168, 5999,   72.0, 22.7748, 35.1765,  -9.000,
168, 5999,   74.0, 22.7309, 35.1780,  -9.000,
168, 5999,   76.0, 22.6879, 35.1804,  -9.000,
168, 5999,   78.0, 22.6419, 35.1815,  -9.000,
168, 5999,   80.0, 22.6081, 35.1818,  -9.000,
168, 5999,   82.0, 22.5762, 35.1827,  -9.000,
168, 5999,   84.0, 22.5378, 35.1856,  -9.000,
168, 5999,   86.0, 22.4946, 35.1890,  -9.000,
168, 5999,   88.0, 22.4507, 35.1928,  -9.000,
168, 5999,   90.0, 22.3840, 35.1906,  -9.000,
168, 5999,   92.0, 22.2942, 35.1897,  -9.000,
168, 5999,   94.0, 22.2308, 35.1923,  -9.000,
168, 5999,   96.0, 22.1729, 35.1951,  -9.000,
168, 5999,   98.0, 22.1015, 35.1954,  -9.000,
168, 5999,  100.0, 22.0397, 35.1937,  -9.000,
168, 5999,  102.0, 21.9476, 35.1939,  -9.000,
168, 5999,  104.0, 21.8863, 35.1936,  -9.000,
168, 5999,  106.0, 21.7906, 35.1955,  -9.000,
168, 5999,  108.0, 21.7232, 35.1977,  -9.000,
168, 5999,  110.0, 21.6595, 35.2015,  -9.000,
168, 5999,  112.0, 21.5981, 35.2010,  -9.000,
168, 5999,  114.0, 21.5316, 35.2009,  -9.000,
168, 5999,  116.0, 21.4711, 35.2008,  -9.000,
168, 5999,  118.0, 21.4083, 35.2009,  -9.000,
168, 5999,  120.0, 21.3482, 35.2014,  -9.000,
168, 5999,  122.0, 21.3018, 35.1996,  -9.000,
168, 5999,  124.0, 21.2675, 35.1988,  -9.000,
168, 5999,  126.0, 21.1763, 35.1940,  -9.000,
168, 5999,  128.0, 21.0927, 35.1896,  -9.000,
168, 5999,  130.0, 21.0053, 35.1853,  -9.000,
168, 5999,  132.0, 20.9105, 35.1795,  -9.000,
168, 5999,  134.0, 20.7934, 35.1700,  -9.000,
168, 5999,  136.0, 20.6847, 35.1603,  -9.000,
168, 5999,  138.0, 20.5932, 35.1515,  -9.000,
168, 5999,  140.0, 20.4952, 35.1409,  -9.000,
168, 5999,  142.0, 20.3986, 35.1302,  -9.000,
168, 5999,  144.0, 20.3297, 35.1220,  -9.000,
168, 5999,  146.0, 20.1991, 35.1050,  -9.000,
168, 5999,  148.0, 20.0954, 35.0926,  -9.000,
168, 5999,  150.0, 19.9984, 35.0802,  -9.000,
168, 5999,  152.0, 19.9109, 35.0715,  -9.000,
168, 5999,  154.0, 19.7998, 35.0626,  -9.000,
168, 5999,  156.0, 19.7032, 35.0538,  -9.000,
168, 5999,  158.0, 19.6077, 35.0433,  -9.000,
168, 5999,  160.0, 19.5320, 35.0360,  -9.000,
168, 5999,  162.0, 19.4717, 35.0295,  -9.000,
168, 5999,  164.0, 19.4098, 35.0232,  -9.000,
168, 5999,  166.0, 19.2780, 35.0123,  -9.000,
168, 5999,  168.0, 19.1452, 34.9992,  -9.000,
168, 5999,  170.0, 19.0254, 34.9857,  -9.000,
168, 5999,  172.0, 18.8775, 34.9678,  -9.000,
168, 5999,  174.0, 18.7847, 34.9559,  -9.000,
168, 5999,  176.0, 18.6663, 34.9399,  -9.000,
168, 5999,  178.0, 18.5523, 34.9239,  -9.000,
168, 5999,  180.0, 18.4379, 34.9079,  -9.000,
168, 5999,  182.0, 18.3332, 34.8932,  -9.000,
168, 5999,  184.0, 18.2242, 34.8776,  -9.000,
168, 5999,  186.0, 18.1257, 34.8640,  -9.000,
168, 5999,  188.0, 17.9973, 34.8464,  -9.000,
168, 5999,  190.0, 17.8637, 34.8272,  -9.000,
168, 5999,  192.0, 17.7343, 34.8090,  -9.000,
168, 5999,  194.0, 17.6147, 34.7922,  -9.000,
168, 5999,  196.0, 17.5119, 34.7758,  -9.000,
168, 5999,  198.0, 17.3860, 34.7648,  -9.000,
168, 5999,  200.0, 17.2507, 34.7482,  -9.000,
169, 6073,    0.0, 25.1828, 34.8907,  -9.000,
169, 6073,    2.0, 25.1793, 34.8961,  -9.000,
169, 6073,    4.0, 25.1805, 34.9022,  -9.000,
169, 6073,    6.0, 25.1838, 34.8988,  -9.000,
169, 6073,    8.0, 25.1829, 34.9000,  -9.000,
169, 6073,   10.0, 25.1798, 34.8999,  -9.000,
169, 6073,   12.0, 25.1749, 34.8997,  -9.000,
169, 6073,   14.0, 25.1727, 34.9008,  -9.000,
169, 6073,   16.0, 25.1672, 34.8970,  -9.000,
169, 6073,   18.0, 25.1633, 34.9003,  -9.000,
169, 6073,   20.0, 25.1586, 34.8990,  -9.000,
169, 6073,   22.0, 25.1529, 34.8987,  -9.000,
169, 6073,   24.0, 25.1455, 34.8982,  -9.000,
169, 6073,   26.0, 25.1311, 34.8980,  -9.000,
169, 6073,   28.0, 25.1200, 34.8977,  -9.000,
169, 6073,   30.0, 25.0535, 34.8973,  -9.000,
169, 6073,   32.0, 24.9992, 34.8965,  -9.000,
169, 6073,   34.0, 24.9393, 34.8960,  -9.000,
169, 6073,   36.0, 24.8534, 34.8991,  -9.000,
169, 6073,   38.0, 24.7869, 34.9033,  -9.000,
169, 6073,   40.0, 24.7187, 34.9067,  -9.000,
169, 6073,   42.0, 24.6472, 34.9108,  -9.000,
169, 6073,   44.0, 24.5771, 34.9160,  -9.000,
169, 6073,   46.0, 24.4917, 34.9225,  -9.000,
169, 6073,   48.0, 24.4301, 34.9307,  -9.000,
169, 6073,   50.0, 24.3906, 34.9383,  -9.000,
169, 6073,   52.0, 24.3469, 34.9460,  -9.000,
169, 6073,   54.0, 24.2847, 34.9551,  -9.000,
169, 6073,   56.0, 24.2353, 34.9655,  -9.000,
169, 6073,   58.0, 24.1891, 34.9775,  -9.000,
169, 6073,   60.0, 24.1472, 34.9890,  -9.000,
169, 6073,   62.0, 24.0978, 35.0013,  -9.000,
169, 6073,   64.0, 24.0578, 35.0113,  -9.000,
169, 6073,   66.0, 24.0103, 35.0223,  -9.000,
169, 6073,   68.0, 23.9772, 35.0296,  -9.000,
169, 6073,   70.0, 23.9338, 35.0405,  -9.000,
169, 6073,   72.0, 23.9011, 35.0473,  -9.000,
169, 6073,   74.0, 23.8673, 35.0544,  -9.000,
169, 6073,   76.0, 23.8283, 35.0616,  -9.000,
169, 6073,   78.0, 23.7936, 35.0680,  -9.000,
169, 6073,   80.0, 23.7647, 35.0731,  -9.000,
169, 6073,   82.0, 23.7328, 35.0780,  -9.000,
169, 6073,   84.0, 23.7094, 35.0815,  -9.000,
169, 6073,   86.0, 23.6904, 35.0844,  -9.000,
169, 6073,   88.0, 23.6692, 35.0875,  -9.000,
169, 6073,   90.0, 23.6477, 35.0906,  -9.000,
169, 6073,   92.0, 23.6288, 35.0931,  -9.000,
169, 6073,   94.0, 23.6114, 35.0955,  -9.000,
169, 6073,   96.0, 23.5924, 35.0984,  -9.000,
169, 6073,   98.0, 23.5749, 35.1009,  -9.000,
169, 6073,  100.0, 23.5573, 35.1031,  -9.000,
169, 6073,  102.0, 23.5386, 35.1055,  -9.000,
169, 6073,  104.0, 23.5157, 35.1085,  -9.000,
169, 6073,  106.0, 23.5031, 35.1103,  -9.000,
169, 6073,  108.0, 23.4899, 35.1122,  -9.000,
169, 6073,  110.0, 23.4749, 35.1143,  -9.000,
169, 6073,  112.0, 23.4629, 35.1160,  -9.000,
169, 6073,  114.0, 23.4500, 35.1179,  -9.000,
169, 6073,  116.0, 23.4361, 35.1200,  -9.000,
169, 6073,  118.0, 23.4217, 35.1220,  -9.000,
169, 6073,  120.0, 23.3970, 35.1249,  -9.000,
169, 6073,  122.0, 23.3754, 35.1274,  -9.000,
169, 6073,  124.0, 23.3576, 35.1293,  -9.000,
169, 6073,  126.0, 23.3426, 35.1311,  -9.000,
169, 6073,  128.0, 23.3277, 35.1328,  -9.000,
169, 6073,  130.0, 23.3114, 35.1347,  -9.000,
169, 6073,  132.0, 23.2946, 35.1366,  -9.000,
169, 6073,  134.0, 23.2686, 35.1389,  -9.000,
169, 6073,  136.0, 23.2363, 35.1418,  -9.000,
169, 6073,  138.0, 23.2028, 35.1443,  -9.000,
169, 6073,  140.0, 23.1539, 35.1477,  -9.000,
169, 6073,  142.0, 23.1127, 35.1509,  -9.000,
169, 6073,  144.0, 23.0740, 35.1534,  -9.000,
169, 6073,  146.0, 23.0264, 35.1556,  -9.000,
169, 6073,  148.0, 22.9739, 35.1572,  -9.000,
169, 6073,  150.0, 22.9176, 35.1587,  -9.000,
169, 6073,  152.0, 22.8559, 35.1596,  -9.000,
169, 6073,  154.0, 22.7830, 35.1601,  -9.000,
169, 6073,  156.0, 22.7062, 35.1589,  -9.000,
169, 6073,  158.0, 22.6243, 35.1593,  -9.000,
169, 6073,  160.0, 22.5632, 35.1604,  -9.000,
169, 6073,  162.0, 22.5169, 35.1602,  -9.000,
169, 6073,  164.0, 22.4564, 35.1596,  -9.000,
169, 6073,  166.0, 22.3717, 35.1564,  -9.000,
169, 6073,  168.0, 22.2952, 35.1562,  -9.000,
169, 6073,  170.0, 22.2087, 35.1558,  -9.000,
169, 6073,  172.0, 22.1346, 35.1596,  -9.000,
169, 6073,  174.0, 22.0589, 35.1586,  -9.000,
169, 6073,  176.0, 21.9588, 35.1566,  -9.000,
169, 6073,  178.0, 21.8596, 35.1527,  -9.000,
169, 6073,  180.0, 21.7615, 35.1505,  -9.000,
169, 6073,  182.0, 21.6614, 35.1493,  -9.000,
169, 6073,  184.0, 21.5674, 35.1492,  -9.000,
169, 6073,  186.0, 21.4525, 35.1509,  -9.000,
169, 6073,  188.0, 21.3611, 35.1588,  -9.000,
169, 6073,  190.0, 21.2662, 35.1615,  -9.000,
169, 6073,  192.0, 21.1537, 35.1594,  -9.000,
169, 6073,  194.0, 21.0423, 35.1587,  -9.000,
169, 6073,  196.0, 20.9157, 35.1503,  -9.000,
169, 6073,  198.0, 20.7960, 35.1426,  -9.000,
169, 6073,  200.0, 20.6319, 35.1239,  -9.000,
170, 6101,    0.0, 25.2070, 35.2752,  -9.000,
170, 6101,    2.0, 25.2217, 35.2676,  -9.000,
170, 6101,    4.0, 25.2236, 35.2687,  -9.000,
170, 6101,    6.0, 25.2182, 35.2669,  -9.000,
170, 6101,    8.0, 25.2157, 35.2668,  -9.000,
170, 6101,   10.0, 25.2087, 35.2634,  -9.000,
170, 6101,   12.0, 25.1991, 35.2638,  -9.000,
170, 6101,   14.0, 25.1957, 35.2660,  -9.000,
170, 6101,   16.0, 25.1933, 35.2663,  -9.000,
170, 6101,   18.0, 25.1840, 35.2661,  -9.000,
170, 6101,   20.0, 25.1809, 35.2660,  -9.000,
170, 6101,   22.0, 25.1687, 35.2664,  -9.000,
170, 6101,   24.0, 25.1562, 35.2666,  -9.000,
170, 6101,   26.0, 25.1471, 35.2673,  -9.000,
170, 6101,   28.0, 25.1306, 35.2687,  -9.000,
170, 6101,   30.0, 25.0810, 35.2667,  -9.000,
170, 6101,   32.0, 25.0178, 35.2619,  -9.000,
170, 6101,   34.0, 24.9206, 35.2634,  -9.000,
170, 6101,   36.0, 24.8088, 35.2607,  -9.000,
170, 6101,   38.0, 24.6160, 35.2539,  -9.000,
170, 6101,   40.0, 24.4343, 35.2447,  -9.000,
170, 6101,   42.0, 24.1450, 35.2345,  -9.000,
170, 6101,   44.0, 23.9656, 35.2322,  -9.000,
170, 6101,   46.0, 23.8022, 35.2279,  -9.000,
170, 6101,   48.0, 23.6722, 35.2267,  -9.000,
170, 6101,   50.0, 23.5585, 35.2259,  -9.000,
170, 6101,   52.0, 23.4350, 35.2221,  -9.000,
170, 6101,   54.0, 23.3234, 35.2231,  -9.000,
170, 6101,   56.0, 23.2269, 35.2241,  -9.000,
170, 6101,   58.0, 23.0972, 35.2219,  -9.000,
170, 6101,   60.0, 22.9743, 35.2203,  -9.000,
170, 6101,   62.0, 22.8898, 35.2211,  -9.000,
170, 6101,   64.0, 22.8051, 35.2219,  -9.000,
170, 6101,   66.0, 22.6988, 35.2212,  -9.000,
170, 6101,   68.0, 22.6137, 35.2188,  -9.000,
170, 6101,   70.0, 22.5015, 35.2174,  -9.000,
170, 6101,   72.0, 22.3946, 35.2156,  -9.000,
170, 6101,   74.0, 22.2950, 35.2134,  -9.000,
170, 6101,   76.0, 22.1941, 35.2113,  -9.000,
