Hawaii Ocean Time-series : 02-Aug-2023 04:07:00
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, temp, csal, bsal, hplc, 
#, mmddyy, hhmmss, dbar, ITS-90, PSS-78, PSS-78, ng/l, 
0060200508, 051889, 093731,   79.0, 21.6159, 35.2833, -9.0000,  -9.0,
0060200507, 051889, 093620,   99.0, 20.5735, 35.1826, 35.1708,  -9.0,
0060200506, 051889, 093510,  108.7, 20.1506, 35.1524, -9.0000,  -9.0,
0060200505, 051889, 092909,  119.1, 19.5974, 35.0892, -9.0000,  -9.0,
0060200504, 051889, 092802,  129.0, 18.9924, 35.0197, -9.0000,  -9.0,
0060200503, 051889, 092657,  139.8, 18.5352, 34.9898, -9.0000,  -9.0,
0060200502, 051889, 092022,  159.7, 17.8095, 34.9046, -9.0000,  -9.0,
0060200501, 051889, 091822,  179.6, 16.4683, 34.7356, 34.7415,  -9.0,
0060200612, 051889, 131219,  199.7, 16.1115, 34.6859, 34.6825,  -9.0,
0060200712, 051889, 201616,   29.5, 23.0653, 35.1653, -9.0000,  -9.0,
0060200711, 051889, 201407,   49.6, 22.8605, 35.2467, -9.0000,  -9.0,
0060200710, 051889, 201217,   79.6, 21.8937, 35.2839, -9.0000,  -9.0,
0060200709, 051889, 200632,  104.4, 20.2815, 35.1432, -9.0000,  -9.0,
0060200708, 051889, 200500,  129.1, 18.5741, 34.9949, 35.0195,  -9.0,
0060200707, 051889, 200342,  153.7, 17.3323, 34.8443, -9.0000,  -9.0,
0060200706, 051889, 200212,  178.9, 16.1211, 34.6846, -9.0000,  -9.0,
0060200812, 051889, 225802,    1.3, 24.0252, 34.9887, -9.0000,  -9.0,
0060200811, 051889, 225524,   20.8, 23.8994, 35.0005, -9.0000,  -9.0,
0060200810, 051889, 225259,   40.9, 23.0333, 35.1699, -9.0000,  -9.0,
0060200809, 051889, 225112,   73.5, 22.5105, 35.2429, 35.2579,  -9.0,
0060200808, 051889, 224937,   98.2, 21.3452, 35.1971, -9.0000,  -9.0,
0060200807, 051889, 224811,  125.2, 19.6786, 35.0860, -9.0000,  -9.0,
0060200806, 051889, 224640,  149.8, 18.1294, 34.9363, -9.0000,  -9.0,
0060200805, 051889, 224527,  174.6, 16.7701, 34.7754, -9.0000,  -9.0,
0060200912, 051989, 021352,    2.9, 24.0554, 34.9904, -9.0000,  -9.0,
0060200911, 051989, 021211,   21.7, 23.8885, 35.0084, -9.0000,  -9.0,
0060200910, 051989, 021102,   42.6, 23.0755, 35.2018, -9.0000,  -9.0,
0060200909, 051989, 020929,   73.3, 22.6020, 35.2384, -9.0000,  -9.0,
0060200908, 051989, 020746,   97.4, 22.0685, 35.2660, 35.2857,  -9.0,
0060200907, 051989, 020608,  122.6, 20.7181, 35.1517, -9.0000,  -9.0,
0060200906, 051989, 020422,  149.7, 19.5071, 35.0672, -9.0000,  -9.0,
0060200905, 051989, 020251,  173.9, 18.4871, 34.9967, -9.0000,  -9.0,
0060201003, 051989, 045400,   93.3, 21.9922, 35.2433, 35.2622,  -9.0,
0060201104, 051989, 074749,  105.8, 20.1121, 35.1146, 35.1360,  -9.0,
0060201310, 051989, 113808,    3.9, 23.8660, 35.0306, 35.0227,  -9.0,
0060201309, 051989, 113404,   21.8, 23.8199, 35.0502, -9.0000,  -9.0,
0060201308, 051989, 113223,   42.8, 22.8961, 35.2041, -9.0000,  78.0,
0060201307, 051989, 113038,   73.5, 22.4095, 35.2410, 35.2713,  95.0,
0060201306, 051989, 112910,   99.6, 20.4638, 35.1457, -9.0000, 318.0,
0060201305, 051989, 112747,  124.1, 18.8639, 35.0068, -9.0000, 124.0,
0060201304, 051989, 112617,  149.8, 18.0541, 34.9340, -9.0000,  68.0,
0060201303, 051989, 112418,  176.3, 16.7850, 34.7702, -9.0000,  15.0,
0060201411, 051989, 135622,    4.7, 23.8932, 35.0062, 34.9789,  -9.0,
0060201410, 051989, 135424,   24.4, 23.8526, 35.0247, -9.0000,  -9.0,
0060201409, 051989, 135305,   44.7, 22.9598, 35.1924, -9.0000,  -9.0,
0060201408, 051989, 135118,   74.0, 22.3226, 35.2514, 35.2685,  -9.0,
0060201407, 051989, 134942,   98.9, 21.2705, 35.1994, -9.0000,  -9.0,
0060201406, 051989, 134916,   98.8, 21.2755, 35.2031, -9.0000,  -9.0,
0060201405, 051989, 134657,  123.8, 19.9192, 35.0935, -9.0000,  -9.0,
0060201404, 051989, 134531,  153.7, 18.6090, 35.0084, -9.0000,  -9.0,
0060201403, 051989, 134501,  153.1, 18.6170, 35.0109, -9.0000,  -9.0,
0060201402, 051989, 134305,  203.7, 15.9491, 34.6757, -9.0000,  -9.0,
0060201512, 051989, 200317,    2.9, 23.8860, 35.0145, 34.9865,  -9.0,
0060201511, 051989, 200054,   23.0, 23.8461, 35.0238, -9.0000,  -9.0,
0060201510, 051989, 195932,   45.8, 22.8581, 35.2069, -9.0000,  -9.0,
0060201509, 051989, 195805,   74.4, 22.4373, 35.2479, 35.2672,  -9.0,
0060201508, 051989, 195609,  106.9, 20.4758, 35.1395, -9.0000,  -9.0,
0060201507, 051989, 195458,  126.9, 19.3658, 35.0374, -9.0000,  -9.0,
0060201506, 051989, 195340,  151.8, 18.1363, 34.9543, -9.0000,  -9.0,
0060201505, 051989, 195228,  176.8, 16.5299, 34.6542, -9.0000,  -9.0,
0060201603, 051989, 215854,   13.8, 23.9422, 35.0173, -9.0000,  -9.0,
0060201812, 052089, 080700,   37.7, 23.0675, 35.2238, 35.1960,  67.0,
0060201811, 052089, 080520,   67.7, 22.4211, 35.2436, -9.0000,  79.0,
0060201810, 052089, 080417,   77.3, 22.1788, 35.2622, 35.2893, 101.0,
0060201809, 052089, 080306,   87.5, 21.5102, 35.2439, -9.0000, 153.0,
0060201808, 052089, 080153,   97.4, 20.6754, 35.1479, -9.0000, 349.0,
0060201807, 052089, 080037,  107.4, 20.4570, 35.1260, -9.0000, 284.0,
0060201806, 052089, 075934,  112.4, 20.0901, 35.0829, -9.0000, 252.0,
0060201805, 052089, 075811,  118.2, 19.7776, 35.0600, -9.0000, 216.0,
0060201804, 052089, 075639,  128.3, 18.9974, 34.9648, -9.0000, 151.0,
0060201803, 052089, 075448,  149.0, 18.2138, 34.9386, -9.0000,  89.0,
0060201802, 052089, 075238,  175.1, 16.8131, 34.7502, -9.0000,  16.0,
0060201801, 052089, 075034,  200.9, 15.5137, 34.6110, 34.5987,   2.0,
0070200112, 062489, 004143,    5.8, 25.8842, 34.5903, -9.0000,  -9.0,
0070200111, 062489, 003938,   26.2, 25.6284, 34.6145, -9.0000,  -9.0,
0070200110, 062489, 003822,   51.4, 25.4149, 34.6161, -9.0000,  -9.0,
0070200109, 062489, 003654,   78.4, 24.2599, 34.6703, -9.0000,  -9.0,
0070200108, 062489, 003524,  103.4, 23.5362, 34.9788, -9.0000,  -9.0,
0070200107, 062489, 003332,  129.1, 22.9915, 35.1230, -9.0000,  -9.0,
0070200106, 062489, 003210,  152.3, 21.4204, 35.1000, 35.1050,  -9.0,
0070200105, 062489, 003031,  179.9, 19.6895, 34.9227, -9.0000,  -9.0,
0070200212, 062489, 033608,   15.3, 25.7534, 34.5916, -9.0000,  -9.0,
0070200211, 062489, 033327,   79.6, 24.2697, 34.6710, 34.6419,  -9.0,
0070200210, 062489, 033200,   99.5, 23.7821, 34.8880, 34.8835,  -9.0,
0070200209, 062489, 032536,  139.5, 22.1734, 35.0796, 35.0811,  -9.0,
0070200208, 062489, 032310,  199.2, 18.4915, 34.8733, 34.8653,  -9.0,
0070200207, 062489, 031509,  242.8, 15.1450, 34.5035, 34.4860,  -9.0,
0070200311, 062489, 071006,   49.1, 25.6010, 34.6305, -9.0000,  -9.0,
0070200310, 062489, 070604,  127.6, 23.1439, 35.1000, 35.0672,  -9.0,
0070200309, 062489, 065802,  225.5, 17.5569, 34.7847, 34.8015,  -9.0,
0070200412, 062489, 095140,  105.2, 23.3415, 35.0401, 35.0286,  -9.0,
0070200411, 062489, 094755,  206.8, 18.2082, 34.8908, -9.0000,  -9.0,
0070200512, 062489, 115625,  102.0, 23.3016, 35.0461, -9.0000,  -9.0,
0070200511, 062489, 115449,  130.0, 22.1204, 35.0714, 35.0788,  -9.0,
0070200510, 062489, 115322,  154.8, 21.2041, 35.1248, -9.0000,  -9.0,
0070200509, 062489, 115147,  180.2, 19.2445, 34.8999, -9.0000,  -9.0,
0070200508, 062489, 115024,  205.6, 17.7961, 34.8150, -9.0000,  -9.0,
0070200507, 062489, 114855,  230.3, 15.9474, 34.5596, -9.0000,  -9.0,
0070200612, 062489, 155439,   81.8, 24.0052, 34.8522, 34.8808,  -9.0,
0070200611, 062489, 155240,  103.0, 23.2238, 35.0639, 35.0676,  -9.0,
0070200610, 062489, 154908,  193.5, 19.0603, 35.0009, 35.0168,  -9.0,
0070200609, 062489, 154213,  236.2, 15.6742, 34.5655, 34.5911,  -9.0,
0080200112, 072889, 194236,    6.3, 25.3315, 34.9414, 34.9047,  -9.0,
0080200111, 072889, 194041,   26.0, 25.3323, 34.9404, 34.9070,  -9.0,
0080200110, 072889, 193843,   47.8, 25.2461, 34.9552, 34.9780,  -9.0,
0080200109, 072889, 193715,   77.1, 23.0089, 35.2158, -9.0000,  -9.0,
0080200108, 072889, 193524,  103.3, 22.0688, 35.2703, -9.0000,  -9.0,
0080200107, 072889, 193401,  129.0, 20.7773, 35.2187, 35.2374,  -9.0,
0080200106, 072889, 193231,  155.4, 19.2388, 35.0547, -9.0000,  -9.0,
0080200105, 072889, 193052,  180.9, 17.9457, 34.9553, 34.9342,  -9.0,
0080200212, 072889, 230359,   54.3, 23.7187, 35.1430, 35.1129,  -9.0,
0080200211, 072889, 230228,   98.5, 22.6249, 35.2578, 35.2531,  -9.0,
0080200210, 072889, 230037,  148.5, 20.2182, 35.1772, 35.1871,  -9.0,
0080200209, 072889, 225357,  206.8, 16.6903, 34.7530, 34.7732,  -9.0,
0080200312, 072989, 022547,  203.2, 17.0722, 34.8061, -9.0000,  -9.0,
0080200311, 072989, 022436,  227.7, 16.1759, 34.7183, -9.0000,  -9.0,
0080200412, 072989, 044817,  204.9, 15.7939, 34.6553, 34.6668,  -9.0,
0080200411, 072989, 044658,  228.0, 15.2495, 34.5795, 34.5828,  -9.0,
0080200512, 072989, 073217,    5.6, 25.4018, 34.9756, 34.9220,  -9.0,
0080200511, 072989, 073023,   27.4, 25.4026, 34.9763, 34.9204,  -9.0,
0080200510, 072989, 072902,   46.8, 25.3601, 34.9737, 34.9171,  -9.0,
0080200509, 072989, 072744,   61.7, 23.9511, 35.1220, 35.0660,  -9.0,
0080200508, 072989, 072620,   77.3, 23.1210, 35.2283, 35.1920,  -9.0,
0080200507, 072989, 072441,   87.8, 22.5804, 35.2739, 35.2539,  -9.0,
0080200506, 072989, 072254,   98.5, 22.1682, 35.2946, 35.2834,  -9.0,
0080200505, 072989, 072146,  109.3, 21.7577, 35.3050, 35.2982,  -9.0,
0080200504, 072989, 072025,  119.2, 21.4917, 35.3063, 35.2996,  -9.0,
0080200503, 072989, 071851,  130.5, 21.1023, 35.2863, 35.3013,  -9.0,
0080200502, 072989, 071730,  156.0, 19.3600, 35.1063, 35.1110,  -9.0,
0080200501, 072989, 071511,  181.1, 17.6378, 34.7837, 34.8882,  -9.0,
0080200603, 072989, 103601,   14.4, 25.3447, 34.9691, 34.9151,  -9.0,
0080200602, 072989, 103146,  108.2, 21.3867, 35.2948, 35.3036,  -9.0,
0080200712, 072989, 174354,   52.2, 23.5701, 35.1607, 35.1264,  -9.0,
0080200711, 072989, 174210,   95.9, 21.7595, 35.3042, 35.3032,  -9.0,
0080200710, 072989, 173559,  216.9, 16.1824, 34.7171, 34.7149,  -9.0,
0080200803, 072989, 194303,  106.0, 21.7581, 35.3100, 35.3113,  -9.0,
0080200912, 072989, 225401,    6.0, 25.3891, 34.9750, 34.9200,  -9.0,
0080200911, 072989, 225242,   25.3, 25.3420, 34.9720, 34.9215,  -9.0,
0080200910, 072989, 225134,   47.7, 24.6553, 35.0555, 35.0133,  -9.0,
0080200909, 072989, 225012,   77.6, 22.7236, 35.2825, 35.2600,  -9.0,
0080200908, 072989, 224858,  106.1, 21.5839, 35.3062, 35.3003,  -9.0,
0080200907, 072989, 224742,  125.0, 20.8461, 35.2160, 35.2257,  -9.0,
0080200906, 072989, 224632,  153.2, 19.5629, 35.0967, 35.1027,  -9.0,
0080200905, 072989, 224511,  181.9, 16.8819, 34.7944, 34.7844,  -9.0,
0080201012, 073089, 015617,    5.7, 25.4301, 34.9745, 34.9215,  -9.0,
0080201011, 073089, 015602,    5.6, 25.4283, 34.9750, 34.9205,  -9.0,
0080201010, 073089, 015446,   25.9, 25.3720, 34.9722, 34.9202,  -9.0,
0080201009, 073089, 015335,   45.9, 25.1710, 34.9787, 34.9615,  -9.0,
0080201008, 073089, 015159,   76.9, 22.7866, 35.2798, 35.2507,  -9.0,
0080201007, 073089, 015038,  102.9, 22.0115, 35.2957, 35.2881,  -9.0,
0080201006, 073089, 014917,  128.7, 21.3843, 35.2967, 35.2875,  -9.0,
0080201005, 073089, 014850,  128.6, 21.3846, 35.2929, 35.2868,  -9.0,
0080201004, 073089, 014709,  155.4, 20.1492, 35.1595, 35.1744,  -9.0,
0080201003, 073089, 014540,  180.6, 18.2273, 34.9352, 34.9734,  -9.0,
0080201103, 073089, 043619,    6.4, 25.3935, 34.9735, 34.9246,  -9.0,
0080201102, 073089, 043153,  114.9, 21.4837, 35.2745, 35.2594,  -9.0,
0080201203, 073089, 074521,   11.5, 25.3566, 34.9693, 34.9194,  -9.0,
0080201202, 073089, 074227,  107.1, 21.4517, 35.2888, 35.2875,  -9.0,
0080201312, 073089, 162900,    4.6, 25.2871, 34.9119, 34.9213,  -9.0,
0080201311, 073089, 162741,   15.6, 25.2938, 34.9118, 34.9201,  -9.0,
0080201310, 073089, 162625,   30.3, 25.2915, 34.9115, 34.9214,  -9.0,
0080201309, 073089, 162525,   45.9, 25.2342, 34.9248, 34.9352,  -9.0,
0080201308, 073089, 162418,   60.1, 23.6448, 35.1502, 35.1509,  -9.0,
0080201307, 073089, 162315,   76.8, 22.7625, 35.2491, 35.2526,  -9.0,
0080201306, 073089, 162151,   92.4, 22.1972, 35.2763, 35.2833,  -9.0,
0080201305, 073089, 162042,  102.6, 21.7182, 35.2566, 35.2744,  -9.0,
0080201304, 073089, 161942,  112.1, 21.4395, 35.2725, 35.2752,  -9.0,
0080201303, 073089, 161843,  122.0, 20.7568, 35.2068, -9.0000,  -9.0,
0080201302, 073089, 161751,  128.9, 20.5745, 35.1984, 35.2075,  -9.0,
0080201301, 073089, 161628,  149.2, 19.5448, 35.1094, 35.1207,  -9.0,
0080201412, 073089, 221704,    7.6, 25.3448, 34.9008, 34.9146,  -9.0,
0080201411, 073089, 221553,   27.8, 25.2990, 34.9021, 34.9155,  -9.0,
0080201410, 073089, 221444,   47.4, 24.9695, 34.9686, 34.9578,  -9.0,
0080201409, 073089, 221321,   76.2, 22.7650, 35.2412, 35.2140,  -9.0,
0080201408, 073089, 221202,  105.0, 21.5570, 35.2736, 35.2853,  -9.0,
0080201407, 073089, 221049,  129.8, 20.4603, 35.1952, 35.2058,  -9.0,
0080201406, 073089, 220920,  154.2, 18.3489, 34.9606, 34.9650,  -9.0,
0080201405, 073089, 220758,  180.7, 17.0836, 34.7740, 34.7858,  -9.0,
0080201503, 073189, 005924,   29.1, 25.3329, 34.8995, 34.9163,  -9.0,
0080201502, 073189, 005623,  123.2, 21.4342, 35.2420, 35.2545,  -9.0,
0080201812, 073189, 075904,    5.5, -9.0000, -9.0000, -9.0000,  64.0,
0080201811, 073189, 075612,   26.8, -9.0000, -9.0000, -9.0000,  74.0,
0080201810, 073189, 075424,   46.7, -9.0000, -9.0000, -9.0000, 109.0,
0080201809, 073189, 075155,   77.8, -9.0000, -9.0000, -9.0000, 153.0,
0080201808, 073189, 075028,   93.4, -9.0000, -9.0000, -9.0000, 176.0,
0080201807, 073189, 074912,  102.9, -9.0000, -9.0000, -9.0000, 219.0,
0080201806, 073189, 074718,  112.5, -9.0000, -9.0000, -9.0000, 178.0,
0080201805, 073189, 074544,  128.5, -9.0000, -9.0000, -9.0000, 121.0,
0080201804, 073189, 074333,  139.5, -9.0000, -9.0000, -9.0000,  84.0,
0080201803, 073189, 074200,  155.2, -9.0000, -9.0000, -9.0000,  57.0,
0080201802, 073189, 074031,  180.5, -9.0000, -9.0000, -9.0000,  19.0,
0080201801, 073189, 073848,  206.8, -9.0000, -9.0000, -9.0000,   1.0,
0090200112, 082389, 182941,   10.1, 26.1213, 34.6617, 34.6597,  -9.0,
0090200111, 082389, 182738,   26.0, 26.1225, 34.6601, -9.0000,  -9.0,
0090200110, 082389, 182601,   46.7, 26.1213, 34.6604, -9.0000,  -9.0,
0090200109, 082389, 182425,   77.6, 24.9257, 34.7825, -9.0000,  -9.0,
0090200108, 082389, 182239,  104.6, 23.6597, 35.0798, -9.0000,  -9.0,
0090200107, 082389, 182116,  129.2, 22.4311, 35.2785, -9.0000,  -9.0,
0090200106, 082389, 182006,  154.3, 21.3928, 35.3089, 35.3079,  -9.0,
0090200105, 082389, 181835,  181.3, 20.5944, 35.2084, -9.0000,  -9.0,
0090200312, 082489, 000318,    4.5, 26.3100, 34.6683, -9.0000,  -9.0,
0090200311, 082389, 235926,   59.9, 25.4491, 34.7225, 34.7147,  -9.0,
0090200310, 082389, 235712,   91.6, 23.3925, 35.1132, 35.1115,  -9.0,
0090200309, 082389, 235513,  139.3, 21.2055, 35.2848, 35.2861,  -9.0,
0090200308, 082389, 235326,  191.7, 18.4659, 34.9649, 34.9612,  -9.0,
0090200307, 082389, 235148,  227.3, 16.6256, 34.7407, 34.7377,  -9.0,
0090200412, 082489, 030853,  203.8, 16.9964, 34.8021, -9.0000,  -9.0,
0090200411, 082489, 030649,  230.9, 15.7983, 34.6346, -9.0000,  -9.0,
0090200512, 082489, 055807,    4.8, 26.2610, 34.6786, -9.0000,  -9.0,
0090200511, 082489, 055554,   25.8, 26.1401, 34.6731, -9.0000,  -9.0,
0090200510, 082489, 055423,   45.8, 26.0200, 34.6791, -9.0000,  -9.0,
0090200509, 082489, 055301,   61.6, 25.0756, 34.7967, -9.0000,  -9.0,
0090200508, 082489, 055147,   76.1, 23.8861, 34.9978, -9.0000,  -9.0,
0090200507, 082489, 055035,   87.3, 23.3785, 35.1268, -9.0000,  -9.0,
0090200506, 082489, 054928,   97.4, 23.0802, 35.1811, -9.0000,  -9.0,
0090200505, 082489, 054759,  109.0, 22.8429, 35.2278, -9.0000,  -9.0,
0090200504, 082489, 054656,  118.0, 22.4879, 35.2664, -9.0000,  -9.0,
0090200503, 082489, 054551,  130.5, 21.9993, 35.2852, 35.2808,  -9.0,
0090200502, 082489, 054406,  157.0, 20.9781, 35.2635, -9.0000,  -9.0,
0090200501, 082489, 054245,  181.8, 19.1463, 35.0558, -9.0000,  -9.0,
0090200612, 082489, 085519,    4.8, 26.2161, 34.6797, 34.6875,  -9.0,
0090200611, 082489, 085447,    4.8, 26.2150, 34.6794, 34.6729,  -9.0,
0090200610, 082489, 085211,   25.7, 26.1965, 34.6762, -9.0000,  -9.0,
0090200609, 082489, 085142,   25.7, 26.2061, 34.6733, 34.6695,  -9.0,
0090200608, 082489, 085015,   46.7, 26.1328, 34.6713, -9.0000,  -9.0,
0090200607, 082489, 084842,   77.4, 25.0420, 34.7990, -9.0000,  -9.0,
0090200606, 082489, 084715,  103.1, 23.0426, 35.1894, -9.0000,  -9.0,
0090200605, 082489, 084552,  128.1, 22.3440, 35.2704, -9.0000,  -9.0,
0090200604, 082489, 084359,  155.8, 21.5677, 35.2929, -9.0000,  -9.0,
0090200603, 082489, 084237,  179.7, 19.8609, 35.1282, -9.0000,  -9.0,
0090200602, 082489, 084054,  207.7, 18.0323, 34.9282, -9.0000,  -9.0,
0090200704, 082489, 115341,   13.8, 26.1846, 34.6716, 34.6724,  -9.0,
0090200703, 082489, 114942,  136.6, 21.9980, 35.2698, 35.2717,  -9.0,
0090200903, 082489, 150645,  146.9, 21.5305, 35.3087, 35.2962,  -9.0,
0090201103, 082489, 174213,  157.0, 20.8847, 35.2617, 35.2618,  -9.0,
0090201212, 082489, 204857,  128.4, 22.0076, 35.2692, 35.2718,  -9.0,
0090201211, 082489, 204722,  181.1, 19.7911, 35.1223, 35.1320,  -9.0,
0090201210, 082489, 204528,  181.1, 19.7959, 35.1216, -9.0000,  -9.0,
0090201209, 082489, 204458,  181.0, 19.8139, 35.1259, 35.1325,  -9.0,
0090201309, 082489, 235220,    3.6, 26.3531, 34.6860, 34.6795,  -9.0,
0090201308, 082489, 235046,   27.0, 26.1711, 34.6786, 34.6779,  -9.0,
0090201307, 082489, 234935,   46.7, 26.0809, 34.6699, 34.6682,  -9.0,
0090201306, 082489, 234812,   78.2, 24.0124, 34.9637, 34.9690,  -9.0,
0090201305, 082489, 234655,  105.8, 22.9988, 35.2003, 35.2051,  -9.0,
0090201304, 082489, 234542,  130.7, 21.7671, 35.2943, 35.2908,  -9.0,
0090201303, 082489, 234411,  157.8, 20.5840, 35.2199, 35.2167,  -9.0,
0090201404, 082589, 025219,   37.7, 26.1679, 34.6642, 34.6777,  -9.0,
0090201403, 082589, 024919,  140.9, 21.6544, 35.2817, 35.2899,  -9.0,
0090201504, 082589, 055352,   28.3, 26.1646, 34.6722, 34.6947,  -9.0,
0090201503, 082589, 054907,  137.5, 21.8156, 35.2745, 35.2745,  -9.0,
0090201604, 082589, 084920,   31.0, 26.1538, 34.6680, 34.6689,  -9.0,
0090201603, 082589, 084620,  130.5, 21.7111, 35.2778, 35.2762,  -9.0,
0090201712, 082589, 103716,    4.7, 26.2202, 34.6864, -9.0000,  46.0,
0090201711, 082589, 103519,   26.3, 26.1996, 34.6816, -9.0000,  72.0,
0090201710, 082589, 103403,   46.2, 25.9617, 34.6865, -9.0000, 100.0,
0090201709, 082589, 103235,   77.2, 23.9763, 34.9768, -9.0000, 174.0,
0090201708, 082589, 103132,   92.0, 23.4138, 35.1484, -9.0000, 201.0,
0090201707, 082589, 103017,  103.0, 23.0098, 35.1869, -9.0000, 271.0,
0090201706, 082589, 102922,  112.9, 22.1616, 35.2694, -9.0000, 223.0,
0090201705, 082589, 102800,  128.8, 21.6378, 35.3055, -9.0000, 149.0,
0090201704, 082589, 102656,  139.9, 21.3363, 35.2918, -9.0000, 109.0,
0090201703, 082589, 102545,  154.7, 20.7382, 35.2405, -9.0000,  74.0,
0090201702, 082589, 102408,  181.6, 18.9625, 35.0330, -9.0000,  39.0,
0090201701, 082589, 102211,  208.6, 17.4900, 34.8920, -9.0000,  22.0,
0090201812, 082589, 195735,    6.1, 26.1539, 34.6642, 34.6590,  -9.0,
0090201811, 082589, 195537,   26.3, 26.1354, 34.6629, 34.6596,  -9.0,
0090201810, 082589, 195429,   46.9, 26.0444, 34.6711, 34.6901,  -9.0,
0090201809, 082589, 195311,   77.2, 23.8566, 34.9932, 35.0247,  -9.0,
0090201808, 082589, 195155,  103.2, 23.0720, 35.2012, 35.2098,  -9.0,
0090201807, 082589, 195041,  130.1, 22.1136, 35.2795, 35.2801,  -9.0,
0090201806, 082589, 194910,  156.9, 21.3595, 35.2925, 35.2840,  -9.0,
0090201805, 082589, 194743,  183.6, 19.7425, 35.1094, 35.1114,  -9.0,
0090201904, 082589, 235222,  153.8, 20.7326, 35.2232, 35.2257,  -9.0,
0090202008, -00009, -00009,   28.4, 26.1869, 34.6656, 34.6670,  -9.0,
0090202007, -00009, -00009,  149.6, 20.9740, 35.2469, 35.2463,  -9.0,
0090202105, -00009, -00009,   31.5, 26.1543, 34.6639, 34.6607,  -9.0,
0090202104, -00009, -00009,  104.3, 22.7332, 35.2518, -9.0000,  -9.0,
0090202103, -00009, -00009,  131.3, 21.6769, 35.3030, 35.3032,  -9.0,
0090202206, -00009, -00009,    7.4, 26.2860, 34.6800, -9.0000,  -9.0,
0090202205, -00009, -00009,   49.2, 26.0422, 34.6769, -9.0000,  -9.0,
0090202204, -00009, -00009,  106.8, 22.3273, 35.2722, -9.0000,  -9.0,
0090202303, -00009, -00009,   36.9, 26.1213, 34.6559, 34.6564,  -9.0,
0090202412, -00009, -00009,    6.6, 26.2011, 34.6859, -9.0000,  -9.0,
0090202411, -00009, -00009,   26.6, 26.1919, 34.6763, -9.0000,  -9.0,
0090202410, -00009, -00009,   47.6, 25.8068, 34.7702, -9.0000,  -9.0,
0090202409, -00009, -00009,   78.0, 24.3114, 34.9166, -9.0000,  -9.0,
0090202408, -00009, -00009,  102.9, 23.0521, 35.0751, -9.0000,  -9.0,
0090202407, -00009, -00009,  125.9, 22.2688, 35.2668, -9.0000,  -9.0,
0090202406, -00009, -00009,  157.0, 21.4420, 35.2935, 35.2888,  -9.0,
0090202405, -00009, -00009,  183.1, 20.1686, 35.1670, -9.0000,  -9.0,
0100200111, 092189, 191930,    7.7, 26.3800, 34.7696, -9.0000,  -9.0,
0100200110, 092189, 191757,   48.7, 26.3817, 34.7681, -9.0000,  -9.0,
0100200109, 092189, 191650,   76.5, 26.3002, 34.7693, -9.0000,  -9.0,
0100200108, 092189, 191537,  102.4, 24.2632, 34.9548, -9.0000,  -9.0,
0100200107, 092189, 191411,  128.6, 22.7581, 35.0410, -9.0000,  -9.0,
0100200106, 092189, 191222,  154.3, 20.3965, 34.9970, -9.0000,  -9.0,
0100200105, 092189, 190915,  182.4, 18.3609, 34.8981, -9.0000,  -9.0,
0100200210, 092189, 205618,    5.2, 26.3996, 34.7707, -9.0000,  -9.0,
0100200209, 092189, 205435,   45.7, 26.3737, 34.7699, 34.7697,  -9.0,
0100200208, 092189, 205320,   76.4, 25.4570, 34.8341, 34.8331,  -9.0,
0100200207, 092189, 204820,  129.2, 22.0834, 35.0385, 35.0474,  -9.0,
0100200206, 092189, 204637,  156.5, 20.1427, 34.9827, 34.9800,  -9.0,
0100200205, 092189, 204448,  182.9, 18.6133, 34.9222, 34.9341,  -9.0,
0100200424, 092289, 073241,    7.2, 26.3742, 34.7779, 34.7741,  -9.0,
0100200423, 092289, 072812,   86.7, 25.3183, 34.8432, 34.8492,  -9.0,
0100200422, 092289, 072704,   96.6, 24.2919, 34.9319, 34.9284,  -9.0,
0100200421, 092289, 072558,  108.3, 23.7607, 34.9847, 34.9868,  -9.0,
0100200420, 092289, 072457,  123.4, 22.6743, 35.0092, 35.0129,  -9.0,
0100200419, 092289, 072355,  132.9, 22.1970, 35.0461, 35.0462,  -9.0,
0100200418, 092289, 072252,  143.8, 20.2168, 34.9738, 34.9808,  -9.0,
0100200417, 092289, 072111,  182.8, 18.5989, 34.9096, 34.9074,  -9.0,
0100200416, 092289, 071920,  217.7, 16.2921, 34.6742, 34.6783,  -9.0,
0100200504, 092289, 100204,  151.8, 19.9285, 34.9595, 34.9694,  -9.0,
0100200605, 092289, 125655,   51.8, 26.3209, 34.7732, 34.7742,  -9.0,
0100200604, 092289, 125246,  137.0, 21.6130, 35.0082, 35.0116,  -9.0,
0100200709, -00009, -00009,   24.6, 26.3153, 34.7703, 34.7740,  -9.0,
0100200708, -00009, -00009,  128.5, 20.8713, 35.0021, 35.0123,  -9.0,
0100200823, -00009, -00009,    5.8, 26.3465, 34.7802, 34.7774,  -9.0,
0100200821, -00009, -00009,   25.8, 26.2794, 34.7768, 34.7754,  -9.0,
