Hawaii Ocean Time-series : 07-Sep-2023 21:40:48
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, llp, 
#, mmddyy, hhmmss, dbar, nmol/kg, 
1170200512, 072600, 075532,  106.0,   16.1,
1170200510, 072600, 075132,  124.4,   31.2,
1180200722, 082300, 065625,    5.0,    5.9,
1180200721, 082300, 065521,   15.2,    5.9,
1180200719, 082300, 065409,   24.9,    4.9,
1180200718, 082300, 065312,   34.7,    3.9,
1180200717, 082300, 065214,   44.9,    4.9,
1180200716, 082300, 065114,   60.0,   18.6,
1180200715, 082300, 065010,   73.9,   29.3,
1180200712, 082300, 064652,  105.3,   27.8,
1180200710, 082300, 064447,  126.0,   82.0,
1180200708, 082300, 064238,  149.0,  112.3,
1190200720, 101800, 100516,    4.9,   19.5,
1190200717, 101800, 100235,   24.9,   21.5,
1190200715, 101800, 100010,   44.7,   17.6,
1190200713, 101800, 095723,   75.0,   16.6,
1190200711, 101800, 095449,   99.7,   18.6,
1190200710, 101800, 095321,  115.1,   34.2,
1190200709, 101800, 095203,  126.0,   49.8,
1200200622, 113000, 065955,    4.6,   82.0,
1200200619, 113000, 065718,   25.2,   79.1,
1200200616, 113000, 065443,   44.8,   81.1,
1200200614, 113000, 065213,   74.5,   49.8,
1200200612, 113000, 064949,   99.6,   54.7,
1200200611, 113000, 064830,  114.1,   83.0,
1200200610, 113000, 064717,  125.1,   94.7,
1210200818, 122000, 095546,    4.6,   93.8,
1210200815, 122000, 095324,   23.9,   90.8,
1210200813, 122000, 095118,   45.3,   87.9,
1210200811, 122000, 094904,   72.8,   74.2,
1210200809, 122000, 094637,   99.3,   33.2,
1210200808, 122000, 094523,  116.8,   50.8,
1210200807, 122000, 094412,  122.2,   48.8,
1220200618, 011701, 064943,    4.2,   80.1,
1220200615, 011701, 064734,   23.3,   77.1,
1220200613, 011701, 064552,   43.2,   85.9,
1220200611, 011701, 064400,   74.1,   75.2,
1220200609, 011701, 064212,   98.4,   42.0,
1220200608, 011701, 064113,  114.0,   33.2,
1220200607, 011701, 064020,  124.1,   24.4,
1220200606, 011701, 063909,  148.5,   23.4,
1230200319, 021501, 031618,    4.2,   48.8,
1230200316, 021501, 031356,   25.0,   48.8,
1230200314, 021501, 031205,   43.9,   47.8,
1230200312, 021501, 031005,   73.8,   36.1,
1230200310, 021501, 030705,   99.1,   56.6,
1230200309, 021501, 030541,  114.1,   98.6,
1230200308, 021501, 030440,  123.2,  123.0,
1240200121, 032101, 013848,    4.1,   83.0,
1240200118, 032101, 013603,   20.2,   83.0,
1240200116, 032101, 013343,   44.2,  101.6,
1240200114, 032101, 013101,   73.4,   40.0,
1240200112, 032101, 012748,   98.6,   56.6,
1240200111, 032101, 012631,  112.3,   54.7,
1240200110, 032101, 012520,  124.6,   79.1,
1240200109, 032101, 012354,  148.5,  131.8,
1250200619, 041801, 065820,    3.2,   52.7,
1250200616, 041801, 065620,   23.2,   45.9,
1250200614, 041801, 065425,   43.9,   47.8,
1250200612, 041801, 065226,   74.1,   46.9,
1250200609, 041801, 064910,  114.0,   35.2,
1250200608, 041801, 064815,  122.4,   38.1,
1250200607, 041801, 064550,  148.2,   56.6,
1260200618, 051701, 065602,    4.8,   29.3,
1260200615, 051701, 065327,   24.9,   24.4,
1260200613, 051701, 065113,   44.6,    9.8,
1260200611, 051701, 064810,   75.0,   13.7,
1260200609, 051701, 064542,   99.3,   12.7,
1260200608, 051701, 064422,  114.6,   42.0,
1260200607, 051701, 064310,  124.4,   59.6,
1260200606, 051701, 064144,  149.8,  117.2,
1270200619, 061401, 065751,    3.5,   24.4,
1270200616, 061401, 065533,   24.2,   23.4,
1270200614, 061401, 065303,   44.0,   17.6,
1270200612, 061401, 065012,   73.9,   11.7,
1270200610, 061401, 064756,   99.5,   12.7,
1270200609, 061401, 064640,  114.6,   15.6,
1270200608, 061401, 064525,  124.3,   16.6,
1280200519, 071101, 065140,    4.7,   42.0,
1280200516, 071101, 064935,   24.3,   38.1,
1280200514, 071101, 064726,   44.6,   33.2,
1280200512, 071101, 064520,   75.4,   19.5,
1280200510, 071101, 064325,   99.9,   16.6,
1280200509, 071101, 064226,  115.3,   20.5,
1280200508, 071101, 064125,  124.3,   22.5,
1280200507, 071101, 064011,  148.9,   44.9,
1290200618, 080801, 035508,    4.3,   11.7,
1290200615, 080801, 035232,   24.9,   12.7,
1290200613, 080801, 035018,   44.5,   16.6,
1290200611, 080801, 034749,   74.3,   20.5,
1290200609, 080801, 034531,   99.9,   33.2,
1290200608, 080801, 034411,  115.0,   37.1,
1290200607, 080801, 034258,  124.8,   50.8,
1290200606, 080801, 034133,  149.6,   84.9,
1300200619, 100201, 071731,    5.5,   11.7,
1300200616, 100201, 071441,   25.0,   10.7,
1300200614, 100201, 071221,   44.9,    9.8,
1300200612, 100201, 070916,   75.4,   16.6,
1300200610, 100201, 070616,  100.2,   35.1,
1300200609, 100201, 070446,  115.7,   39.1,
1300200608, 100201, 070335,  124.5,   54.7,
1300200607, 100201, 070146,  150.0,   99.6,
1310200618, 102301, 065730,    5.1,    8.8,
1310200615, 102301, 065446,   25.0,    8.8,
1310200613, 102301, 065215,   45.9,    8.8,
1310200611, 102301, 064935,   75.7,    8.8,
1310200609, 102301, 064658,   99.4,   35.2,
1310200608, 102301, 064550,  114.5,   48.8,
1310200607, 102301, 064435,  126.4,   71.3,
1310200606, 102301, 064300,  148.9,  105.5,
1320200618, 111701, 070339,    4.6,   31.2,
1320200615, 111701, 070114,   24.3,   27.3,
1320200613, 111701, 065904,   44.2,   37.1,
1320200611, 111701, 065629,   74.5,   19.5,
1320200609, 111701, 065344,  100.6,   30.3,
1320200608, 111701, 065219,  115.1,   35.2,
1320200607, 111701, 065100,  124.1,   42.0,
1330200118, 121501, 065117,    3.9,   46.9,
1330200115, 121501, 064841,   24.0,   51.8,
1330200113, 121501, 064547,   44.8,   49.8,
1330200111, 121501, 064257,   73.3,   74.2,
1330200109, 121501, 063957,   99.1,  106.4,
1330200108, 121501, 063842,  113.0,  121.1,
1330200107, 121501, 063727,  124.1,  144.5,
1330200106, 121501, 063557,  147.8,  160.1,
1340200618, 011602, 065559,    4.1,   43.9,
1340200615, 011602, 065319,   24.6,   39.1,
1340200613, 011602, 065046,   44.2,   40.0,
1340200611, 011602, 064754,   75.3,   38.1,
1340200609, 011602, 064519,   97.9,   42.0,
1340200608, 011602, 064402,  113.5,   42.0,
1340200607, 011602, 064246,  124.2,   56.6,
1340200606, 011602, 064109,  149.0,   86.9,
1350200618, 022102, 065650,    4.3,   40.0,
1350200615, 022102, 065450,   25.5,   42.0,
1350200613, 022102, 065300,   44.1,   34.2,
1350200611, 022102, 065035,   73.5,   35.2,
1350200609, 022102, 064820,   98.7,  102.5,
1350200608, 022102, 064700,  114.8,  112.3,
1350200607, 022102, 064550,  123.7,  163.1,
1360200718, 031302, 065414,    4.2,   39.1,
1360200715, 031302, 065144,   24.8,   39.1,
1360200713, 031302, 064935,   44.1,   35.1,
1360200711, 031302, 064733,   74.5,   34.2,
1360200709, 031302, 064518,   99.9,   37.1,
1360200708, 031302, 064409,  114.0,   41.0,
1360200707, 031302, 064305,  125.0,   84.0,
1360200706, 031302, 064147,  148.5,  126.0,
1370200618, 052102, 065251,    4.6,   70.3,
1370200615, 052102, 065050,   24.3,   63.5,
1370200613, 052102, 064900,   44.6,   32.2,
1370200611, 052102, 064716,   74.4,   17.6,
1370200609, 052102, 064535,   99.6,   43.0,
1370200608, 052102, 064440,  114.2,   33.2,
1370200607, 052102, 064345,  123.6,   60.5,
1380200518, 063002, 015712,    4.0,   84.1,
1380200515, 063002, 015502,   24.2,   82.4,
1380200513, 063002, 015302,   44.3,   59.5,
1380200511, 063002, 015042,   74.6,   40.5,
1380200509, 063002, 014827,  100.3,   47.9,
1380200508, 063002, 014722,  113.7,   73.7,
1380200507, 063002, 014617,  124.2,  103.4,
1380200506, 063002, 014501,  148.7,  184.3,
1390200618, 082802, 072140,    5.3,   61.4,
1390200615, 082802, 071920,   25.4,   58.4,
1390200613, 082802, 071715,   44.6,   51.0,
1390200611, 082802, 071430,   75.4,   44.3,
1390200609, 082802, 071200,   99.4,   48.4,
1390200608, 082802, 071020,  115.3,   58.1,
1390200607, 082802, 070909,  124.8,   53.2,
1400200619, 100702, 065410,    4.9,   41.4,
1400200615, 100702, 065150,   24.3,   41.3,
1400200613, 100702, 064950,   44.3,   39.9,
1400200611, 100702, 064750,   77.3,    9.2,
1400200609, 100702, 064535,   98.7,   54.0,
1400200608, 100702, 064405,  112.5,   49.7,
1400200607, 100702, 064305,  124.5,   65.8,
1400200606, 100702, 064150,  149.1,   67.6,
1410200718, 110402, 095717,    4.6,   27.7,
1410200715, 110402, 095457,   25.1,   28.3,
1410200714, 110402, 095357,   35.4,   31.2,
1410200711, 110402, 095108,   75.1,   54.1,
1410200709, 110402, 094858,  100.8,   95.4,
1410200708, 110402, 094738,  114.8,  108.0,
1410200707, 110402, 094628,  124.9,  127.4,
1410200706, 110402, 094508,  149.2,  203.2,
1420200718, 112502, 101005,    3.7,   29.7,
1420200715, 112502, 100725,   25.1,   29.6,
1420200713, 112502, 100455,   43.7,   21.9,
1420200711, 112502, 100135,   76.1,   23.4,
1420200709, 112502, 095845,   97.7,   60.0,
1420200708, 112502, 095705,  112.1,   72.3,
1420200707, 112502, 095530,  124.7,   55.5,
1420200706, 112502, 095345,  146.3,  141.7,
1430200718, 121902, 095929,    5.0,   23.4,
1430200715, 121902, 095729,   25.0,   25.3,
1430200714, 121902, 095634,   34.5,   23.5,
1430200711, 121902, 095334,   75.3,   22.6,
1430200709, 121902, 095129,  100.5,   78.8,
1430200708, 121902, 095024,  115.1,   75.2,
1430200707, 121902, 094929,  124.5,  102.3,
1430200706, 121902, 094814,  149.8,  120.2,
1440200618, 011703, 095502,    4.2,   24.3,
1440200615, 011703, 095312,   24.9,   24.6,
1440200613, 011703, 095138,   45.1,   24.7,
1440200611, 011703, 094903,   74.6,   25.2,
1440200609, 011703, 094708,   99.3,   28.0,
1440200608, 011703, 094608,  115.1,   48.1,
1440200607, 011703, 094523,  124.9,   83.6,
1440200606, 011703, 094418,  148.8,  123.1,
1450200718, 022603, 095707,    4.5,   34.4,
1450200715, 022603, 095458,   24.0,   32.0,
1450200713, 022603, 095247,   44.7,   30.8,
1450200711, 022603, 095028,   73.1,   36.2,
1450200709, 022603, 094757,   99.2,   30.8,
1450200708, 022603, 094638,  114.0,   32.8,
1450200707, 022603, 094527,  126.0,   36.8,
1450200706, 022603, 094358,  149.5,   61.0,
1460200718, 032903, 101044,    9.8,   24.9,
1460200715, 032903, 100759,   25.7,   25.0,
1460200713, 032903, 100539,   44.8,   22.2,
1460200711, 032903, 100254,   74.0,   28.0,
1460200709, 032903, 100009,   99.6,   31.2,
1460200708, 032903, 095819,  112.7,   58.7,
1460200707, 032903, 095654,  123.9,   72.4,
1460200706, 032903, 095509,  149.3,  104.1,
1470200718, 042403, 095959,    4.9,   61.6,
1470200715, 042403, 095749,   24.3,   62.7,
1470200713, 042403, 095539,   44.4,   61.4,
1470200711, 042403, 095329,   73.9,   12.0,
1470200709, 042403, 095119,   98.7,   28.4,
1470200708, 042403, 095014,  114.2,   60.2,
1470200707, 042403, 094914,  123.7,   65.2,
1470200706, 042403, 094745,  149.4,  172.1,
1480200718, 052103, 095612,    4.6,   56.4,
1480200715, 052103, 095346,   24.2,   83.0,
1480200713, 052103, 095142,   45.2,   59.3,
