Hawaii Ocean Time-series : 05-Sep-2023 03:23:28
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, sil, 
#, mmddyy, hhmmss, dbar, umol/kg, 
2140200422, 081809, 230457,   69.6,   1.23,
2140200421, 081809, 230227,  117.2,   1.11,
2150200424, 092409, 203938,    5.2,   0.94,
2150200524, 092409, 234043,   10.6,   1.08,
2150200523, 092409, 233907,   39.4,   0.97,
2150200522, 092409, 233737,   57.5,   1.01,
2150200521, 092409, 233542,   84.9,   1.41,
2150200520, 092409, 233352,  123.2,   1.80,
2160200324, 110309, 200458,    5.3,   1.09,
2160200424, 110309, 233219,    4.4,   1.17,
2160200423, 110309, 233059,   42.4,   1.63,
2160200421, 110309, 232820,   84.5,   1.73,
2160200420, 110309, 232654,  120.7,   1.53,
2170200524, 120909, 220804,    4.1,   1.13,
2170200523, 120909, 220639,   39.3,   1.13,
2170200522, 120909, 220514,   76.2,   1.15,
2170200521, 120909, 220414,   87.6,   1.19,
2170200520, 120909, 220203,  143.3,   1.23,
2190200124, 030910, 165512,    5.5,   1.27,
2190200123, 030910, 165256,   59.6,   1.41,
2190200122, 030910, 165114,   90.7,   1.57,
2190200121, 030910, 164944,  119.4,   1.79,
2190200224, 030910, 221052,    5.3,   1.40,
2190200522, 031010, 183350,    4.7,   1.15,
2190200519, 031010, 183121,   25.5,   1.30,
2190200517, 031010, 182852,   45.6,   1.18,
2190200516, 031010, 182739,   59.9,   1.22,
2190200509, 031010, 181952,  125.4,   1.77,
2200200324, 040610, 185341,    4.6,   1.12,
2200200424, 040610, 221815,    9.1,   1.08,
2200200423, 040610, 221649,   50.3,   1.24,
2200200422, 040610, 221510,  100.8,   1.12,
2200200421, 040610, 221356,  120.4,   1.25,
2200200420, 040610, 221255,  136.0,   1.24,
2200200722, 040710, 070439,    4.8,   1.22,
2200200719, 040710, 070126,   25.6,   1.10,
2200200718, 040710, 070224,   35.3,   1.18,
2200200717, 040710, 070027,   45.4,   1.24,
2200200716, 040710, 065917,   59.7,   1.17,
2200200715, 040710, 065754,   76.6,   1.20,
2200200712, 040710, 065459,   99.8,   1.29,
2200200709, 040710, 065201,  124.6,   1.45,
2210200424, 051810, 182856,    5.9,   0.93,
2210200524, 051810, 221810,    5.4,   0.85,
2210200523, 051810, 221655,   25.1,   0.82,
2210200522, 051810, 221540,   45.5,   0.90,
2210200521, 051810, 221414,   75.3,   0.78,
2210200520, 051810, 221246,  108.5,   0.88,
2210200519, 051810, 221143,  125.0,   1.03,
2210200518, 051810, 221038,  142.6,   1.02,
2210200822, 051910, 070624,    4.2,   1.19,
2210200821, 051910, 070324,   14.8,   1.23,
2210200819, 051910, 070204,   24.7,   1.19,
2210200818, 051910, 070104,   35.3,   1.21,
2210200817, 051910, 065955,   45.4,   1.19,
2210200816, 051910, 065844,   60.4,   1.23,
2210200815, 051910, 065735,   74.5,   1.23,
2210200812, 051910, 065419,  100.0,   1.45,
2210200809, 051910, 065109,  125.5,   1.44,
2220200424, 060810, 183112,    4.9,   1.20,
2220200524, 060810, 221011,    5.9,   1.16,
2220200523, 060810, 220811,   37.0,   1.20,
2220200522, 060810, 220641,   65.8,   1.31,
2220200521, 060810, 220541,   69.9,   1.30,
2220200520, 060810, 220406,  106.6,   1.72,
2220200519, 060810, 220256,  119.6,   1.79,
2220200822, 060910, 070850,    5.6,   1.12,
2220200821, 060910, 070739,   15.3,   1.12,
2220200819, 060910, 070619,   25.0,   1.16,
2220200818, 060910, 070509,   36.0,   1.15,
2220200817, 060910, 070404,   45.7,   1.17,
2220200816, 060910, 070244,   61.5,   1.28,
2220200815, 060910, 070134,   74.1,   1.50,
2220200812, 060910, 065805,   98.2,   1.57,
2220200809, 060910, 065424,  124.8,   2.03,
2220200807, 060910, 065150,  146.6,   2.17,
2230200424, 070810, 200014,    6.9,   0.97,
2230200524, 070810, 234249,   13.8,   0.92,
2230200523, 070810, 234055,   46.9,   1.11,
2230200522, 070810, 233955,   55.4,   1.15,
2230200521, 070810, 233845,   70.2,   1.33,
2230200520, 070810, 233646,  111.7,   1.58,
2230200822, 070910, 090108,    5.7,   0.84,
2230200821, 070910, 085753,   15.0,   0.91,
2230200819, 070910, 085554,   25.0,   1.11,
2230200818, 070910, 085410,   35.1,   1.16,
2230200817, 070910, 085208,   44.3,   1.18,
2230200816, 070910, 085018,   59.5,   1.29,
2230200815, 070910, 084749,   74.4,   1.37,
2230200812, 070910, 084244,   99.3,   1.34,
2230200809, 070910, 083705,  125.1,   1.86,
2230200807, 070910, 083344,  149.1,   2.27,
2240200424, 080710, 191622,    7.2,   1.01,
2240200524, 080710, 224521,   25.5,   1.05,
2240200523, 080710, 224301,   66.4,   1.04,
2240200522, 080710, 224100,  107.6,   1.15,
2240200521, 080710, 223901,  140.6,   1.39,
2240200822, 080810, 072006,    5.7,   1.05,
2240200821, 080810, 071614,   15.2,   1.06,
2240200819, 080810, 071448,   25.3,   1.06,
2240200818, 080810, 071343,   35.6,   1.08,
2240200817, 080810, 071241,   45.2,   1.09,
2240200816, 080810, 071104,   60.6,   1.08,
2240200815, 080810, 070934,   75.5,   1.14,
2240200812, 080810, 070533,  100.2,   1.16,
2240200809, 080810, 070141,  125.2,   1.45,
2250200524, 090410, 014635,   25.3,   1.14,
2250200523, 090410, 014317,   80.7,   1.26,
2250200522, 090410, 014034,   96.1,   1.21,
2250200521, 090410, 013802,  144.6,   1.44,
2250200822, 090410, 103953,    5.4,   1.10,
2250200821, 090410, 103619,   14.9,   1.36,
2250200819, 090410, 103418,   25.6,   1.08,
2250200818, 090410, 103203,   35.2,   1.08,
2250200817, 090410, 103034,   45.5,   1.10,
2250200816, 090410, 102853,   60.2,   1.11,
2250200815, 090410, 102658,   76.0,   1.16,
2250200812, 090410, 102148,  100.5,   1.27,
2250200809, 090410, 101653,  125.5,   1.51,
2260200424, 100310, 183947,    7.6,   1.07,
2260200524, 100310, 221450,   75.0,   0.96,
2260200523, 100310, 221343,   80.6,   0.99,
2260200522, 100310, 221219,   95.0,   1.04,
2260200521, 100310, 220947,  134.1,   1.18,
2260200823, 100410, 071552,    7.5,   1.10,
2260200822, 100410, 071357,   16.1,   1.06,
2260200819, 100410, 071201,   26.0,   1.07,
2260200818, 100410, 071041,   35.0,   1.07,
2260200817, 100410, 070911,   45.9,   1.06,
2260200816, 100410, 070736,   61.1,   1.04,
2260200815, 100410, 070552,   75.3,   1.16,
2260200812, 100410, 070147,  100.6,   1.26,
2260200809, 100410, 065726,  125.5,   1.36,
2270200122, 112110, 063606,    5.2,   1.20,
2270200121, 112110, 063513,   15.0,   1.12,
2270200119, 112110, 063357,   24.8,   1.09,
2270200118, 112110, 063253,   35.5,   1.16,
2270200117, 112110, 063159,   44.9,   1.10,
2270200116, 112110, 063053,   59.3,   1.15,
2270200115, 112110, 062950,   74.8,   1.11,
2270200112, 112110, 062657,  100.4,   1.36,
2270200109, 112110, 062351,  124.7,   1.54,
2270200107, 112110, 062142,  150.0,   1.77,
2270200924, 112210, 082032,    4.9,   0.96,
2270200923, 112210, 081815,   54.9,   0.99,
2270200922, 112210, 081606,  104.0,   1.04,
2270200921, 112210, 081453,  133.0,   1.18,
2270201024, 112210, 133911,    5.1,   1.07,
2280200324, 010911, 213104,    4.1,   1.04,
2290200324, 012811, 181704,    7.6,   1.49,
2290200424, 012811, 221811,   97.0,   1.50,
2290200423, 012811, 221656,  109.4,   1.59,
2290200422, 012811, 221538,  131.1,   2.47,
2290200722, 012911, 070207,    2.4,   0.88,
2290200721, 012911, 065958,   15.2,   0.88,
2290200719, 012911, 065817,   24.8,   0.89,
2290200718, 012911, 065652,   34.4,   0.90,
2290200717, 012911, 065538,   44.9,   0.90,
2290200716, 012911, 065407,   60.5,   0.92,
2290200715, 012911, 065243,   74.6,   1.06,
2290200712, 012911, 064847,  101.4,   1.45,
2290200709, 012911, 064512,  125.4,   1.88,
2300200324, 022811, 182502,    6.8,   0.90,
2300200424, 022811, 223419,   38.1,   1.03,
2300200423, 022811, 223033,  101.5,   1.35,
2300200722, 030111, 070431,    7.8,   1.07,
2300200721, 030111, 070211,   14.9,   1.04,
2300200719, 030111, 070031,   26.1,   1.10,
2300200718, 030111, 065906,   34.6,   1.04,
2300200717, 030111, 065737,   45.0,   1.13,
2300200716, 030111, 065547,   60.0,   1.06,
2300200715, 030111, 065357,   75.4,   1.04,
2300200712, 030111, 064936,  100.5,   1.22,
2300200709, 030111, 064446,  126.1,   1.72,
2310200324, 041111, 231815,    8.1,   1.26,
2310200424, 041211, 025951,    6.9,   1.07,
2310200423, 041211, 025656,   42.6,   1.04,
2310200422, 041211, 025441,   82.5,   1.04,
2310200421, 041211, 025221,  140.8,   1.32,
2310200622, 041211, 091442,    6.8,   0.86,
2310200621, 041211, 091318,   14.9,   0.89,
2310200619, 041211, 091152,   25.4,   0.93,
2310200618, 041211, 091032,   35.1,   0.84,
2310200617, 041211, 090912,   44.8,   0.88,
2310200616, 041211, 090742,   61.0,   0.83,
2310200615, 041211, 090537,   75.5,   0.87,
2310200612, 041211, 090057,  101.1,   0.86,
2310200609, 041211, 085642,  125.2,   0.90,
2320200324, 050911, 193915,    4.7,   0.97,
2320200424, 050911, 223204,   44.7,   1.16,
2320200423, 050911, 223053,   81.0,   1.06,
2320200422, 050911, 222905,  148.1,   2.13,
2320200722, 051011, 073142,    5.6,   0.81,
2320200721, 051011, 073032,   15.5,   1.04,
2320200719, 051011, 072917,   26.3,   0.77,
2320200718, 051011, 072813,   33.9,   1.17,
2320200717, 051011, 072717,   44.6,   1.16,
2320200716, 051011, 072612,   60.6,   0.81,
2320200715, 051011, 072507,   75.3,   0.88,
2320200712, 051011, 072202,  100.4,   1.15,
2320200709, 051011, 071907,  125.8,   1.20,
2330200624, 072011, 020616,    4.7,   1.03,
2330200623, 072011, 020200,   67.0,   1.00,
2330200622, 072011, 020010,   77.6,   0.98,
2330200621, 072011, 015755,   96.5,   0.96,
2330200620, 072011, 015546,  124.9,   1.38,
2330200619, 072011, 015335,  145.6,   1.40,
2330200923, 072011, 105026,    6.1,   1.07,
2330200922, 072011, 104907,   14.2,   1.04,
2330200919, 072011, 104721,   24.7,   1.05,
2330200918, 072011, 104602,   34.1,   1.06,
2330200917, 072011, 104441,   44.5,   1.05,
2330200916, 072011, 104257,   59.5,   1.10,
2330200915, 072011, 104116,   74.8,   1.12,
2330200912, 072011, 103716,   99.8,   1.10,
2330200909, 072011, 103316,  124.5,   1.20,
2330200907, 072011, 103036,  149.3,   1.36,
2340200423, 083111, 011915,    5.7,   0.89,
2340200422, 083111, 011710,   15.2,   0.88,
2340200419, 083111, 011525,   24.6,   0.89,
2340200418, 083111, 011415,   34.6,   0.85,
2340200417, 083111, 011311,   44.6,   0.94,
2340200415, 083111, 011010,   74.9,   1.13,
2340200412, 083111, 010625,   99.8,   1.42,
2340200409, 083111, 010301,  124.7,   1.47,
2340200407, 083111, 010025,  149.4,   1.94,
2340201423, 090111, 070908,   46.6,   0.98,
2340201422, 090111, 070728,   78.4,   1.11,
2340201420, 090111, 070518,  111.6,   1.17,
2340201419, 090111, 070423,  119.7,   1.28,
2340201524, 090111, 140034,    6.2,   0.91,
2350200222, 092711, 010815,    5.8,   0.99,
2350200221, 092711, 010559,   16.2,   0.94,
2350200219, 092711, 010414,   25.8,   0.90,
2350200218, 092711, 010244,   36.0,   0.92,
2350200217, 092711, 010109,   45.6,   0.92,
2350200216, 092711, 005914,   60.8,   0.89,
2350200215, 092711, 005709,   76.1,   1.02,
2350200212, 092711, 005240,  100.7,   1.30,
2350200209, 092711, 004759,  125.6,   1.55,
2350200924, 092711, 222807,    5.9,   1.00,
2350200923, 092711, 222531,   30.8,   0.98,
2350200922, 092711, 222335,   50.7,   0.97,
2350200921, 092711, 222114,   80.7,   1.18,
2350200920, 092711, 221924,  100.1,   1.38,
2350200919, 092711, 221633,  149.1,   2.13,
2350201024, 092811, 040058,    5.3,   0.97,
2360200324, 110411, 202300,    5.5,   0.79,
2360200424, 110511, 002949,    5.8,   0.74,
2360200423, 110511, 002638,   66.1,   0.78,
2360200422, 110511, 002510,   84.1,   1.01,
2360200421, 110511, 002313,  118.8,   1.22,
2360200721, 110511, 095736,   15.8,   0.98,
2360200719, 110511, 095617,   24.5,   0.96,
2360200718, 110511, 095502,   35.7,   1.00,
2360200717, 110511, 095352,   45.5,   0.95,
2360200716, 110511, 095242,   60.8,   1.04,
2360200715, 110511, 095112,   74.9,   1.08,
2360200712, 110511, 094837,   99.8,   1.34,
2360200709, 110511, 094553,  125.4,   1.60,
2360200707, 110511, 094407,  149.8,   2.07,
2370200422, 112911, 084830,    6.0,   0.95,
2370200421, 112911, 084722,   14.3,   0.97,
2370200419, 112911, 084633,   24.9,   0.99,
2370200418, 112911, 084546,   35.4,   0.97,
2370200417, 112911, 084459,   45.5,   0.97,
2370200416, 112911, 084356,   59.4,   0.94,
2370200415, 112911, 084303,   74.8,   0.95,
2370200412, 112911, 084020,   99.8,   0.94,
2370200409, 112911, 083735,  124.7,   1.04,
2370201324, 113011, 113953,    5.3,   0.83,
2370201323, 113011, 113749,   52.8,   0.82,
2370201322, 113011, 113557,   99.4,   0.80,
2370201321, 113011, 113421,  124.2,   1.22,
2370201424, 113011, 183244,    4.8,   0.81,
2380200224, 121911, 174118,    6.2,   0.90,
2380200324, 121911, 210859,    5.5,   0.93,
2380200323, 121911, 210511,   61.4,   0.93,
2380200322, 121911, 210217,  119.2,   0.97,
2380200321, 121911, 210038,  147.2,   1.41,
2380200622, 122011, 061318,    5.0,   0.99,
2380200621, 122011, 061159,   15.1,   1.01,
2380200619, 122011, 060907,   24.6,   0.99,
2380200618, 122011, 060753,   34.8,   1.00,
2380200617, 122011, 060638,   43.8,   0.99,
2380200616, 122011, 060512,   59.4,   1.00,
2380200615, 122011, 060347,   73.9,   1.01,
2380200612, 122011, 060003,   99.5,   1.02,
2380200609, 122011, 055612,  123.6,   1.39,
2380200607, 122011, 055307,  149.5,   1.80,
2390200324, 011812, 191426,    5.3,   1.07,
2390200424, 011812, 224915,    4.8,   0.93,
2390200423, 011812, 224729,   38.3,   0.91,
2390200422, 011812, 224555,   70.3,   0.90,
2390200421, 011812, 224348,  135.9,   1.28,
2390200722, 011912, 065446,    5.5,   1.06,
2390200721, 011912, 065356,   14.9,   1.06,
2390200719, 011912, 065255,   25.1,   1.07,
2390200718, 011912, 065214,   33.8,   1.06,
2390200717, 011912, 065121,   44.6,   1.08,
2390200716, 011912, 065026,   61.1,   1.08,
2390200715, 011912, 064926,   76.1,   1.08,
2390200712, 011912, 064706,  101.5,   1.10,
2390200709, 011912, 064451,  126.5,   1.18,
2400200124, 032412, 184348,    4.6,   1.17,
2400200422, 032512, 183439,    6.4,   1.12,
2400200421, 032512, 183251,   15.5,   1.15,
2400200419, 032512, 183110,   25.5,   1.16,
2400200418, 032512, 183110,   36.2,   1.14,
2400200417, 032512, 182855,   45.2,   1.16,
2400200416, 032512, 182712,   60.9,   1.11,
2400200415, 032512, 182540,   76.3,   1.14,
2400200412, 032512, 182242,  102.7,   1.15,
2400200409, 032512, 181950,  125.9,   1.18,
2410200224, 050112, 194227,    4.5,   1.21,
2410200324, 050112, 222337,    6.4,   1.18,
2410200322, 050112, 222126,   58.2,   1.09,
2410200321, 050112, 222001,  100.2,   1.73,
2410200320, 050112, 221832,  139.7,   1.15,
2410201223, 050312, 215925,    5.9,   1.23,
2410201222, 050312, 215820,   14.4,   1.21,
2410201219, 050312, 215638,   23.9,   1.16,
2410201218, 050312, 215529,   34.5,   1.21,
2410201217, 050312, 215435,   43.9,   1.20,
2410201215, 050312, 215216,   73.1,   1.18,
2410201212, 050312, 214842,   98.3,   1.17,
2410201209, 050312, 214554,  124.2,   1.27,
2420200224, 053012, 194637,    5.4,   1.06,
2420200324, 053012, 223602,    5.0,   1.16,
2420200323, 053012, 223433,   35.5,   1.14,
2420200322, 053012, 223314,   74.4,   1.17,
2420200321, 053012, 223146,  114.0,   1.19,
2420201322, 060112, 041458,    4.9,   1.14,
2420201321, 060112, 041349,   14.8,   1.11,
2420201319, 060112, 041239,   24.4,   1.10,
2420201318, 060112, 041134,   36.1,   1.08,
2420201317, 060112, 041034,   45.5,   1.11,
2420201316, 060112, 040929,   59.5,   1.14,
2420201315, 060112, 040824,   74.9,   1.10,
2420201312, 060112, 040524,   99.7,   1.12,
2420201309, 060112, 040224,  126.1,   1.17,
2420201307, 060112, 040001,  148.5,   1.41,
2430200224, 062612, 201725,    5.5,   0.54,
2430200324, 062712, 010309,    5.3,   0.60,
2430200323, 062712, 005914,   71.4,   0.70,
2430200322, 062712, 005640,  127.2,   0.77,
2430200321, 062712, 005450,  139.6,   0.94,
2430200822, 062712, 162419,    5.7,   1.09,
2430200821, 062712, 162314,   14.5,   1.16,
2430200819, 062712, 162214,   25.6,   1.15,
2430200818, 062712, 162117,   34.8,   1.18,
2430200817, 062712, 162019,   45.2,   1.13,
2430200816, 062712, 161924,   59.8,   1.14,
2430200815, 062712, 161819,   74.8,   1.14,
2430200812, 062712, 161549,   99.8,   1.25,
2430200809, 062712, 161319,  124.0,   1.29,
2440200324, 073112, 192026,   11.6,   1.37,
2440200424, 073112, 231352,    9.6,   1.25,
2440200423, 073112, 231138,   60.5,   1.18,
2440200422, 073112, 231018,  107.0,   1.23,
2440200421, 073112, 230842,  149.5,   1.57,
2440200722, 080112, 065902,   10.5,   1.27,
2440200721, 080112, 065752,   16.1,   1.27,
2440200719, 080112, 065632,   25.8,   1.26,
2440200718, 080112, 065512,   35.1,   1.26,
2440200717, 080112, 065357,   45.4,   1.22,
2440200716, 080112, 065242,   60.4,   1.13,
2440200715, 080112, 065132,   75.1,   1.18,
2440200712, 080112, 064817,  100.4,   1.25,
2440200709, 080112, 064447,  125.6,   1.35,
2450200224, 081712, 191405,    6.0,   1.23,
2450200324, 081712, 231244,    6.4,   1.26,
2450200323, 081712, 231105,   34.3,   1.15,
2450200322, 081712, 230910,   83.6,   1.17,
2450200321, 081712, 230733,  125.9,   1.25,
2450200621, 081812, 065620,   15.3,   1.24,
2450200619, 081812, 065500,   25.4,   1.24,
2450200618, 081812, 065407,   35.5,   1.19,
2450200617, 081812, 065310,   45.3,   1.14,
2450200616, 081812, 065211,   60.3,   1.11,
2450200615, 081812, 065109,   75.0,   1.09,
2450200612, 081812, 064926,  100.0,   1.15,
2450200609, 081812, 064609,  125.3,   1.20,
2460200224, 091412, 191320,    5.8,   1.30,
2460200324, 091412, 232232,   10.3,   1.15,
2460200323, 091412, 232058,   45.1,   1.14,
2460200322, 091412, 231932,   78.6,   1.14,
2460200321, 091412, 231752,  118.8,   1.29,
2460200622, 091512, 070559,    5.7,   1.25,
2460200621, 091512, 070454,   15.9,   1.23,
2460200619, 091512, 070340,   25.5,   1.22,
2460200618, 091512, 070302,   35.3,   1.24,
2460200617, 091512, 070210,   44.7,   1.23,
2460200616, 091512, 070121,   60.4,   1.22,
2460200615, 091512, 070020,   75.4,   1.23,
2460200612, 091512, 065809,  100.2,   1.35,
2460200609, 091512, 065559,  125.1,   1.30,
2470200224, 100712, 175755,    5.1,   1.34,
2470200324, 100712, 224413,    6.3,   1.31,
2470200323, 100712, 224112,   66.4,   1.23,
2470200322, 100712, 224014,   81.5,   1.22,
2470200321, 100712, 223857,  115.3,   1.27,
2470200622, 100812, 074841,    4.5,   1.24,
2470200621, 100812, 074741,   15.5,   1.24,
2470200619, 100812, 074631,   25.5,   1.24,
2470200618, 100812, 074536,   35.2,   1.26,
2470200617, 100812, 074441,   45.5,   1.26,
2470200616, 100812, 074331,   60.7,   1.24,
2470200615, 100812, 074231,   75.3,   1.19,
2470200612, 100812, 073951,  100.2,   1.18,
2470200609, 100812, 073702,  125.3,   1.27,
2470200607, 100812, 073511,  149.9,   1.33,
2480200224, 120312, 203537,    5.5,   1.19,
2480200324, 120412, 005756,    6.6,   1.11,
2480200323, 120412, 005531,   26.1,   1.12,
2480200322, 120412, 005256,   73.0,   1.14,
2480200321, 120412, 005151,   80.2,   1.18,
2480200320, 120412, 005005,  103.9,   1.34,
2480200319, 120412, 004804,  139.3,   1.79,
2480200622, 120412, 083046,    7.0,   1.14,
2480200621, 120412, 082927,   16.9,   1.14,
2480200619, 120412, 082722,   26.5,   1.15,
2480200618, 120412, 082612,   37.4,   1.16,
2480200617, 120412, 082502,   46.9,   1.16,
2480200616, 120412, 082347,   60.3,   1.15,
2480200615, 120412, 082232,   75.9,   1.16,
2480200612, 120412, 081921,  101.1,   1.23,
2480200609, 120412, 081557,  125.1,   1.36,
2490200224, 021213, 193724,    5.4,   1.27,
2490200324, 021213, 230659,    7.9,   1.27,
2490200323, 021213, 230225,   66.8,   1.30,
2490200322, 021213, 230019,  126.2,   1.55,
2490200622, 021313, 071338,    7.3,   1.08,
2490200621, 021313, 071017,   16.2,   1.11,
2490200619, 021313, 070849,   25.5,   1.11,
2490200618, 021313, 070738,   35.2,   1.14,
2490200617, 021313, 070627,   45.7,   1.16,
2490200616, 021313, 070507,   61.0,   1.11,
2490200615, 021313, 070327,   75.9,   1.10,
2490200612, 021313, 070007,  100.3,   1.10,
2490200609, 021313, 065647,  125.6,   1.12,
2500200324, 030613, 190647,    4.3,   1.31,
2500200424, 030613, 223736,    7.1,   1.33,
2500200423, 030613, 223317,   60.2,   1.32,
